date,nav
20110310,1.322
20110311,1.319
20110314,1.319
20110315,1.319
20110316,1.321
20110317,1.319
20110318,1.321
20110321,1.321
20110322,1.321
20110323,1.321
20110324,1.322
20110325,1.323
20110328,1.322
20110329,1.319
20110330,1.319
20110331,1.317
20110401,1.318
20110406,1.319
20110407,1.321
20110408,1.322
20110411,1.323
20110412,1.323
20110413,1.325
20110414,1.324
20110415,1.324
20110418,1.325
20110419,1.321
20110420,1.323
20110421,1.325
20110422,1.327
20110425,1.323
20110426,1.321
20110427,1.321
20110428,1.318
20110429,1.321
20110503,1.324
20110504,1.321
20110505,1.321
20110506,1.321
20110509,1.321
20110510,1.322
20110511,1.323
20110512,1.321
20110513,1.321
20110516,1.32
20110517,1.32
20110518,1.321
20110519,1.32
20110520,1.319
20110523,1.315
20110524,1.315
20110525,1.313
20110526,1.311
20110527,1.311
20110530,1.31
20110531,1.313
20110601,1.314
20110602,1.312
20110603,1.314
20110607,1.314
20110608,1.314
20110609,1.311
20110610,1.31
20110613,1.308
20110614,1.31
20110615,1.308
20110616,1.305
20110617,1.304
20110620,1.304
20110621,1.306
20110622,1.306
20110623,1.309
20110624,1.311
20110627,1.313
20110628,1.317
20110629,1.314
20110630,1.317
20110701,1.318
20110704,1.321
20110705,1.321
20110706,1.321
20110707,1.32
20110708,1.32
20110711,1.321
20110712,1.319
20110713,1.32
20110714,1.321
20110715,1.321
20110718,1.321
20110719,1.317
20110720,1.313
20110721,1.308
20110722,1.309
20110725,1.305
20110726,1.306
20110727,1.306
20110728,1.305
20110729,1.304
20110801,1.303
20110802,1.301
20110803,1.3
20110804,1.301
20110805,1.301
20110808,1.298
20110809,1.299
20110810,1.315
20110811,1.324
20110812,1.324
20110815,1.326
20110816,1.323
20110817,1.324
20110818,1.32
20110819,1.318
20110822,1.314
20110823,1.317
20110824,1.316
20110825,1.323
20110826,1.322
20110829,1.312
20110830,1.305
20110831,1.303
20110901,1.302
20110902,1.295
20110905,1.287
20110906,1.284
20110907,1.29
20110908,1.289
20110909,1.292
20110913,1.294
20110914,1.296
20110915,1.297
20110916,1.295
20110919,1.293
20110920,1.296
20110921,1.298
20110922,1.293
20110923,1.291
20110926,1.289
20110927,1.291
20110928,1.287
20110929,1.284
20110930,1.285
20111010,1.287
20111011,1.288
20111012,1.299
20111013,1.3
20111014,1.301
20111017,1.305
20111018,1.299
20111019,1.301
20111020,1.302
20111021,1.305
20111024,1.31
20111025,1.312
20111026,1.314
20111027,1.31
20111028,1.317
20111031,1.319
20111101,1.322
20111102,1.325
20111103,1.325
20111104,1.327
20111107,1.323
20111108,1.324
20111109,1.327
20111110,1.323
20111111,1.32
20111114,1.326
20111115,1.324
20111116,1.318
20111117,1.316
20111118,1.313
20111121,1.311
20111122,1.312
20111123,1.312
20111124,1.314
20111125,1.312
20111128,1.313
20111129,1.313
20111130,1.307
20111201,1.317
20111202,1.311
20111205,1.309
20111206,1.308
20111207,1.308
20111208,1.306
20111209,1.304
20111212,1.301
20111213,1.299
20111214,1.295
20111215,1.294
20111216,1.301
20111219,1.301
20111220,1.3
20111221,1.296
20111222,1.297
20111223,1.298
20111226,1.296
20111227,1.294
20111228,1.295
20111229,1.296
20111230,1.301
20111231,1.301
20120104,1.3
20120105,1.299
20120106,1.302
20120109,1.309
20120110,1.319
20120111,1.317
20120112,1.316
20120113,1.31
20120116,1.308
20120117,1.315
20120118,1.311
20120119,1.315
20120120,1.32
20120130,1.317
20120131,1.319
20120201,1.318
20120202,1.322
20120203,1.323
20120206,1.323
20120207,1.317
20120208,1.32
20120209,1.32
20120210,1.319
20120213,1.32
20120214,1.319
20120215,1.321
20120216,1.32
20120217,1.32
20120220,1.322
20120221,1.323
20120222,1.323
20120223,1.322
20120224,1.323
20120227,1.323
20120228,1.323
20120229,1.322
20120301,1.322
20120302,1.325
20120305,1.322
20120306,1.321
20120307,1.32
20120308,1.323
20120309,1.335
20120312,1.334
20120313,1.336
20120314,1.326
20120315,1.324
20120316,1.333
20120319,1.333
20120320,1.329
20120321,1.327
20120322,1.328
20120323,1.326
20120326,1.327
20120327,1.325
20120328,1.319
20120329,1.313
20120330,1.316
20120331,1.316
20120405,1.319
20120406,1.32
20120409,1.319
20120410,1.321
20120411,1.323
20120412,1.327
20120413,1.329
20120416,1.33
20120417,1.327
20120418,1.332
20120419,1.333
20120420,1.336
20120423,1.334
20120424,1.334
20120425,1.334
20120426,1.334
20120427,1.336
20120502,1.34
20120503,1.346
20120504,1.348
20120507,1.349
20120508,1.348
20120509,1.346
20120510,1.348
20120511,1.349
20120514,1.353
20120515,1.357
20120516,1.357
20120517,1.363
20120518,1.365
20120521,1.365
20120522,1.369
20120523,1.371
20120524,1.372
20120525,1.373
20120528,1.377
20120529,1.38
20120530,1.381
20120531,1.381
20120601,1.381
20120604,1.376
20120605,1.38
20120606,1.381
20120607,1.383
20120608,1.389
20120611,1.392
20120612,1.391
20120613,1.398
20120614,1.396
20120615,1.397
20120618,1.4
20120619,1.396
20120620,1.395
20120621,1.393
20120625,1.389
20120626,1.388
20120627,1.39
20120628,1.389
20120629,1.392
20120630,1.392
20120702,1.394
20120703,1.395
20120704,1.393
20120705,1.392
20120706,1.398
20120709,1.397
20120710,1.393
20120711,1.394
20120712,1.396
20120713,1.394
20120716,1.39
20120717,1.39
20120718,1.389
20120719,1.39
20120720,1.39
20120723,1.39
20120724,1.39
20120725,1.39
20120726,1.389
20120727,1.389
20120730,1.385
20120731,1.383
20120801,1.384
20120802,1.383
20120803,1.384
20120806,1.385
20120807,1.385
20120808,1.384
20120809,1.386
20120810,1.388
20120813,1.387
20120814,1.388
20120815,1.387
20120816,1.385
20120817,1.384
20120820,1.383
20120821,1.384
20120822,1.381
20120823,1.381
20120824,1.378
20120827,1.377
20120828,1.373
20120829,1.371
20120830,1.369
20120831,1.369
20120903,1.371
20120904,1.369
20120905,1.37
20120906,1.369
20120907,1.374
20120910,1.375
20120911,1.372
20120912,1.37
20120913,1.37
20120914,1.369
20120917,1.365
20120918,1.364
20120919,1.364
20120920,1.361
20120921,1.36
20120924,1.36
20120925,1.36
20120926,1.36
20120927,1.363
20120928,1.366
20120930,1.366
20121008,1.366
20121009,1.37
20121010,1.372
20121011,1.371
20121012,1.372
20121015,1.371
20121016,1.372
20121017,1.373
20121018,1.376
20121019,1.375
20121022,1.375
20121023,1.373
20121024,1.371
20121025,1.37
20121026,1.368
20121029,1.367
20121030,1.367
20121031,1.369
20121101,1.371
20121102,1.372
20121105,1.371
20121106,1.37
20121107,1.371
20121108,1.369
20121109,1.37
20121112,1.37
20121113,1.369
20121114,1.37
20121115,1.37
20121116,1.37
20121119,1.371
20121120,1.37
20121121,1.371
20121122,1.37
20121123,1.372
20121126,1.372
20121127,1.37
20121128,1.368
20121129,1.367
20121130,1.37
20121203,1.369
20121204,1.37
20121205,1.374
20121206,1.375
20121207,1.378
20121210,1.38
20121211,1.379
20121212,1.379
20121213,1.378
20121214,1.384
20121217,1.387
20121218,1.387
20121219,1.389
20121220,1.391
20121221,1.392
20121224,1.392
20121225,1.396
20121226,1.399
20121227,1.4
20121228,1.402
20121231,1.405
20130104,1.404
20130107,1.407
20130108,1.409
20130109,1.41
20130110,1.414
20130111,1.413
20130114,1.426
20130115,1.43
20130116,1.432
20130117,1.43
20130118,1.436
20130121,1.439
20130122,1.433
20130123,1.435
20130124,1.433
20130125,1.43
20130128,1.437
20130129,1.438
20130130,1.438
20130131,1.442
20130201,1.443
20130204,1.443
20130205,1.444
20130206,1.446
20130207,1.449
20130208,1.456
20130218,1.458
20130219,1.453
20130220,1.459
20130221,1.452
20130222,1.449
20130225,1.451
20130226,1.448
20130227,1.447
20130228,1.455
20130301,1.457
20130304,1.447
20130305,1.449
20130306,1.455
20130307,1.454
20130308,1.455
20130311,1.454
20130312,1.452
20130313,1.449
20130314,1.449
20130315,1.449
20130318,1.446
20130319,1.445
20130320,1.452
20130321,1.454
20130322,1.458
20130325,1.46
20130326,1.457
20130327,1.457
20130328,1.451
20130329,1.451
20130401,1.451
20130402,1.45
20130403,1.45
20130408,1.45
20130409,1.453
20130410,1.453
20130411,1.454
20130412,1.454
20130415,1.451
20130416,1.451
20130417,1.451
20130418,1.451
20130419,1.453
20130422,1.451
20130423,1.445
20130424,1.447
20130425,1.448
20130426,1.448
20130502,1.447
20130503,1.449
20130506,1.452
20130507,1.455
20130508,1.457
20130509,1.455
20130510,1.457
20130513,1.458
20130514,1.456
20130515,1.457
20130516,1.462
20130517,1.468
20130520,1.471
20130521,1.47
20130522,1.468
20130523,1.467
20130524,1.468
20130527,1.469
20130528,1.474
20130529,1.476
20130530,1.474
20130531,1.473
20130603,1.473
20130604,1.47
20130605,1.47
20130606,1.467
20130607,1.465
20130613,1.461
20130614,1.46
20130617,1.459
20130618,1.46
20130619,1.456
20130620,1.444
20130621,1.446
20130624,1.44
20130625,1.441
20130626,1.445
20130627,1.446
20130628,1.45
20130630,1.45
20130701,1.453
20130702,1.454
20130703,1.453
20130704,1.455
20130705,1.456
20130708,1.455
20130709,1.454
20130710,1.455
20130711,1.456
20130712,1.453
20130715,1.454
20130716,1.453
20130717,1.451
20130718,1.448
20130719,1.446
20130722,1.445
20130723,1.444
20130724,1.444
20130725,1.444
20130726,1.445
20130729,1.443
20130730,1.443
20130731,1.443
20130801,1.446
20130802,1.447
20130805,1.448
20130806,1.449
20130807,1.448
20130808,1.447
20130809,1.446
20130812,1.447
20130813,1.446
20130814,1.443
20130815,1.44
20130816,1.44
20130819,1.441
20130820,1.439
20130821,1.438
20130822,1.439
20130823,1.44
20130826,1.442
20130827,1.442
20130828,1.442
20130829,1.442
20130830,1.442
20130902,1.442
20130903,1.443
20130904,1.443
20130905,1.443
20130906,1.444
20130909,1.448
20130910,1.45
20130911,1.461
20130912,1.464
20130913,1.46
20130916,1.458
20130917,1.458
20130918,1.459
20130923,1.46
20130924,1.459
20130925,1.459
20130926,1.457
20130927,1.456
20130930,1.457
20131008,1.46
20131009,1.46
20131010,1.459
20131011,1.46
20131014,1.461
20131015,1.46
20131016,1.459
20131017,1.457
20131018,1.456
20131021,1.458
20131022,1.456
20131023,1.455
20131024,1.452
20131025,1.449
20131028,1.451
20131029,1.45
20131030,1.451
20131031,1.45
20131101,1.452
20131104,1.452
20131105,1.452
20131106,1.449
20131107,1.449
20131108,1.449
20131111,1.448
20131112,1.448
20131113,1.445
20131114,1.444
20131115,1.443
20131118,1.442
20131119,1.439
20131120,1.438
20131121,1.436
20131122,1.436
20131125,1.436
20131126,1.435
20131127,1.436
20131128,1.437
20131129,1.436
20131202,1.436
20131203,1.436
20131204,1.437
20131205,1.437
20131206,1.436
20131209,1.435
20131210,1.436
20131211,1.435
20131212,1.435
20131213,1.435
20131216,1.435
20131217,1.434
20131218,1.434
20131219,1.432
20131220,1.43
20131223,1.43
20131224,1.43
20131225,1.43
20131226,1.43
20131227,1.429
20131230,1.428
20131231,1.428
20140102,1.427
20140103,1.426
20140106,1.426
20140107,1.425
20140108,1.424
20140109,1.424
20140110,1.424
20140113,1.423
20140114,1.424
20140115,1.424
20140116,1.424
20140117,1.424
20140120,1.422
20140121,1.422
20140122,1.423
20140123,1.423
20140124,1.424
20140127,1.424
20140128,1.425
20140129,1.425
20140130,1.426
20140207,1.427
20140210,1.429
20140211,1.43
20140212,1.431
20140213,1.432
20140214,1.434
20140217,1.437
20140218,1.437
20140219,1.437
20140220,1.438
20140221,1.439
20140224,1.439
20140225,1.44
20140226,1.442
20140227,1.444
20140228,1.444
20140303,1.446
20140304,1.444
20140305,1.443
20140306,1.443
20140307,1.444
20140310,1.443
20140311,1.446
20140312,1.445
20140313,1.445
20140314,1.445
20140317,1.446
20140318,1.447
20140319,1.446
20140320,1.445
20140321,1.447
20140324,1.448
20140325,1.448
20140326,1.448
20140327,1.448
20140328,1.447
20140331,1.447
20140401,1.449
20140402,1.449
20140403,1.448
20140404,1.449
20140408,1.451
20140409,1.45
20140410,1.452
20140411,1.453
20140414,1.456
20140415,1.456
20140416,1.456
20140417,1.458
20140418,1.459
20140421,1.458
20140422,1.459
20140423,1.459
20140424,1.459
20140425,1.459
20140428,1.459
20140429,1.46
20140430,1.462
20140505,1.464
20140506,1.465
20140507,1.466
20140508,1.468
20140509,1.471
20140512,1.473
20140513,1.473
20140514,1.472
20140515,1.471
20140516,1.471
20140519,1.471
20140520,1.471
20140521,1.472
20140522,1.472
20140523,1.473
20140526,1.474
20140527,1.475
20140528,1.476
20140529,1.478
20140530,1.479
20140603,1.483
20140604,1.484
20140605,1.484
20140606,1.485
20140609,1.485
20140610,1.488
20140611,1.489
20140612,1.49
20140613,1.491
20140616,1.493
20140617,1.493
20140618,1.491
20140619,1.49
20140620,1.491
20140623,1.492
20140624,1.493
20140625,1.494
20140626,1.495
20140627,1.496
20140630,1.496
20140701,1.495
20140702,1.494
20140703,1.494
20140704,1.493
20140707,1.494
20140708,1.495
20140709,1.494
20140710,1.494
20140711,1.495
20140714,1.496
20140715,1.497
20140716,1.497
20140717,1.495
20140718,1.495
20140721,1.494
20140722,1.497
20140723,1.497
20140724,1.499
20140725,1.5
20140728,1.502
20140729,1.503
20140730,1.504
20140731,1.506
20140801,1.51
20140804,1.514
20140805,1.511
20140806,1.512
20140807,1.509
20140808,1.511
20140811,1.514
20140812,1.514
20140813,1.515
20140814,1.515
20140815,1.516
20140818,1.518
20140819,1.519
20140820,1.519
20140821,1.518
20140822,1.52
20140825,1.521
20140826,1.52
20140827,1.522
20140828,1.524
20140829,1.525
20140901,1.529
20140902,1.531
20140903,1.534
20140904,1.535
20140905,1.538
20140909,1.538
20140910,1.538
20140911,1.537
20140912,1.539
20140915,1.539
20140916,1.534
20140917,1.536
20140918,1.54
20140919,1.544
20140922,1.54
20140923,1.542
20140924,1.547
20140925,1.547
20140926,1.547
20140929,1.55
20140930,1.553
20141008,1.555
20141009,1.555
20141010,1.552
20141013,1.551
20141014,1.551
20141015,1.558
20141016,1.558
20141017,1.56
20141020,1.566
20141021,1.569
20141022,1.569
20141023,1.569
20141024,1.57
20141027,1.568
20141028,1.576
20141029,1.583
20141030,1.59
20141031,1.596
20141103,1.599
20141104,1.605
20141105,1.605
20141106,1.607
20141107,1.61
20141110,1.621
20141111,1.618
20141112,1.619
20141113,1.618
20141114,1.612
20141117,1.609
20141118,1.607
20141119,1.606
20141120,1.607
20141121,1.611
20141124,1.628
20141125,1.63
20141126,1.633
20141127,1.635
20141128,1.636
20141201,1.633
20141202,1.638
20141203,1.64
20141204,1.65
20141205,1.646
20141208,1.658
20141209,1.628
20141210,1.642
20141211,1.637
20141212,1.638
20141215,1.644
20141216,1.658
20141217,1.657
20141218,1.664
20141219,1.679
20141222,1.686
20141223,1.67
20141224,1.666
20141225,1.683
20141226,1.7
20141229,1.705
20141230,1.698
20141231,1.709
20150105,1.724
20150106,1.724
20150107,1.737
20150108,1.724
20150109,1.721
20150112,1.712
20150113,1.714
20150114,1.714
20150115,1.724
20150116,1.73
20150119,1.702
20150120,1.707
20150121,1.722
20150122,1.727
20150123,1.728
20150126,1.73
20150127,1.729
20150128,1.719
20150129,1.714
20150130,1.707
20150202,1.695
20150203,1.701
20150204,1.701
20150205,1.697
20150206,1.689
20150209,1.691
20150210,1.696
20150211,1.701
20150212,1.703
20150213,1.708
20150216,1.714
20150217,1.715
20150225,1.716
20150226,1.726
20150227,1.728
20150302,1.731
20150303,1.73
20150304,1.731
20150305,1.726
20150306,1.725
20150309,1.728
20150310,1.732
20150311,1.733
20150312,1.737
20150313,1.737
20150316,1.748
20150317,1.757
20150318,1.761
20150319,1.765
20150320,1.768
20150323,1.772
20150324,1.767
20150325,1.763
20150326,1.764
20150327,1.763
20150330,1.77
20150331,1.763
20150401,1.767
20150402,1.769
20150403,1.772
20150407,1.777
20150408,1.775
20150409,1.769
20150410,1.779
20150413,1.786
20150414,1.79
20150415,1.779
20150416,1.794
20150417,1.807
20150420,1.809
20150421,1.818
20150422,1.83
20150423,1.834
20150424,1.826
20150427,1.831
20150428,1.823
20150429,1.827
20150430,1.828
20150504,1.837
20150505,1.823
20150506,1.817
20150507,1.812
20150508,1.818
20150511,1.827
20150512,1.839
20150513,1.84
20150514,1.845
20150515,1.842
20150518,1.838
20150519,1.845
