date,close
20180615,4380.66
20180619,4161.51
20180620,4192.05
20180621,4120.4
20180622,4157.46
20180625,4118.83
20180626,4117.62
20180627,4059.23
20180628,4016.75
20180629,4127.95
20180702,4039.64
20180703,4064.37
20180704,4002.47
20180705,3936.3
20180706,3956.62
20180709,4054.38
20180710,4073.25
20180711,3994.52
20180712,4089.32
20180713,4105.06
20180716,4092.13
20180717,4081.08
20180718,4058.65
20180719,4036.14
20180720,4096.52
20180723,4130.12
20180724,4196.1
20180725,4196.99
20180726,4164.49
20180727,4144.36
20180730,4112.02
20180731,4114.43
20180801,4041.44
20180802,3950.32
20180803,4666.5
20180806,4666.5
20180807,4666.5
20180808,4666.5
20180809,4666.5
20180810,4666.5
20180813,4666.5
20180814,4666.5
20180815,4666.5
20180816,4666.5
20180817,4666.5
20180820,4666.5
20180821,4666.5
20180822,4666.5
20180823,4064.37
20180824,4666.5
20180827,3942.6
20180828,3941.59
20180829,3922.18
20180830,3871.94
20180831,3842.14
20180903,3836.32
20180904,3881.62
20180905,3814.91
20180906,3786.49
20180907,3798.58
20180910,3736.5
20180911,3734.41
20180912,3719.21
20180913,3752.72
20180914,3737.7
20180917,3688.77
20180918,3757.59
20180919,3803.23
20180920,3797.69
20180921,3880.92
20180925,3858.0
20180926,3888.69
20180927,3854.2
20180928,3890.83
20181008,3743.3
20181009,3742.43
20181010,3739.3
20181011,3519.58
20181012,3536.76
20181015,3485.71
20181016,3434.87
20181017,3457.7
20181018,3365.19
20181019,3454.34
20181022,3603.84
20181025,3531.77
20181026,3523.35
20181029,3441.13
20181030,3476.46
20181031,3527.42
20181101,3550.3
20181102,3666.59
20181105,3659.79
20181106,3647.73
20181107,3629.49
20181108,3617.04
20181109,3584.88
20181112,3654.32
20181113,3706.82
20181114,3685.26
20181115,3737.16
20181116,3763.27
20181119,3790.92
20181120,3695.87
20181121,3712.11
20181122,3705.26
20181123,3589.67
20181126,3584.88
20181127,3593.6
20181128,3638.57
20181129,3574.19
20181130,3606.1
20181203,3713.23
20181204,3730.49
20181205,3709.25
20181206,3634.91
20181207,3634.57
20181210,3592.66
20181211,3615.98
20181212,3622.32
20181213,3667.96
20181214,3592.52
20181217,3587.44
20181218,3558.05
20181219,3513.79
20181220,3507.11
20181221,3472.69
20181224,3493.41
20181225,3462.99
20181226,3449.18
20181227,3418.06
20181228,3432.38
20190102,3399.4
20190103,3387.13
20190104,3470.28
20190107,3515.17
20190108,3508.52
20190109,3531.77
20190110,3524.88
20190111,3551.33
20190114,3526.09
20190115,3581.5
20190116,3578.34
20190117,3552.92
20190118,3598.43
20190121,3618.47
20190122,3573.47
20190123,3575.29
20190124,3594.08
20190125,3598.6
20190128,3587.45
20190129,3565.38
20190130,3527.59
20190131,3523.62
20190201,3596.02
20190211,3676.88
20190212,3712.63
20190213,3782.01
20190214,3793.5
20190215,3752.47
20190218,3877.19
20190219,3880.09
20190220,3890.48
20190221,3880.61
20190222,3968.88
20190225,4190.94
20190226,4163.03
20190227,4153.49
20190228,4153.51
20190301,4215.7
20190304,4283.16
20190305,4355.33
20190306,4418.61
20190307,4429.1
20190308,4249.73
20190311,4378.61
20190312,4439.95
20190313,4371.19
20190314,4293.6
20190315,4351.43
20190318,4466.55
20190319,4465.18
20190320,4463.55
20190321,4491.14
20190322,4499.54
20190325,4424.29
20190326,4338.56
20190327,4379.49
20190328,4340.16
20190329,4487.72
20190401,4630.37
20190402,4640.31
20190403,4693.09
20190404,4727.67
20190408,4715.08
20190409,4732.12
20190410,4735.92
20190411,4639.4
20190412,4632.01
20190415,4603.32
20190416,4713.15
20190417,4733.72
20190418,4711.32
20190419,4756.54
20190422,4674.15
20190423,4630.58
20190424,4661.45
20190425,4518.36
20190426,4460.68
20190429,4393.83
20190430,4422.49
20190506,4127.65
20190507,4175.4
20190508,4135.55
20190509,4076.63
20190510,4226.02
20190513,4173.6
20190514,4144.96
20190515,4238.46
20190516,4261.68
20190517,4134.63
20190520,4108.35
20190521,4173.08
20190522,4152.65
20190523,4068.81
20190524,4056.54
20190527,4136.65
20190528,4159.75
20190529,4159.97
20190530,4133.99
20190531,4123.51
20190603,4097.77
20190604,4048.27
20190605,4046.66
20190606,3980.94
20190610,4029.53
20190611,4163.95
20190612,4137.2
20190613,4144.82
20190614,4086.13
20190617,4086.04
20190618,4091.93
20190619,4146.93
20190620,4246.83
20190621,4282.07
20190624,4286.14
20190625,4242.5
20190626,4235.8
20190627,4275.8
20190628,4244.08
20190701,4367.71
20190702,4366.22
20190703,4320.96
20190704,4300.96
20190705,4319.95
20190708,4198.24
20190709,4198.81
20190710,4180.3
20190711,4178.88
20190712,4198.08
20190715,4228.49
20190716,4222.12
20190717,4221.56
20190718,4165.07
20190719,4199.32
20190722,4133.45
20190723,4159.73
20190724,4199.82
20190725,4224.53
20190726,4231.39
20190729,4228.46
20190730,4247.25
20190731,4214.72
20190801,4186.13
20190802,4124.28
20190805,4059.75
20190806,3988.35
20190807,3972.81
20190808,4013.87
20190809,3971.53
20190812,4042.23
20190813,4012.56
20190814,4033.88
20190815,4049.17
20190816,4068.25
20190819,4174.7
20190820,4175.61
20190821,4174.08
20190822,4187.5
20190823,4201.72
20190826,4156.74
20190827,4221.43
20190828,4210.11
20190829,4204.13
20190830,4184.78
20190902,4261.57
20190903,4278.92
20190904,4314.1
20190905,4355.55
20190906,4376.66
20190909,4436.61
20190910,4429.09
20190911,4398.02
20190912,4433.93
20190916,4433.12
20190917,4346.21
20190918,4358.25
20190919,4388.88
20190920,4398.24
20190923,4354.4
20190924,4366.95
20190925,4311.01
20190926,4237.0
20190927,4259.78
20190930,4214.4
20191008,4229.69
20191009,4250.48
20191010,4296.68
20191011,4322.16
20191014,4376.85
20191015,4340.14
20191016,4321.7
20191017,4320.67
20191018,4261.83
20191021,4260.58
20191022,4292.53
20191023,4263.3
20191024,4259.94
20191025,4289.74
20191028,4346.56
20191029,4309.47
20191030,4275.88
20191031,4253.92
20191101,4311.05
20191104,4336.19
20191105,4358.0
20191106,4328.75
20191107,4346.05
20191108,4329.01
20191111,4239.61
20191112,4244.05
20191113,4237.78
20191114,4254.66
20191115,4216.29
20191118,4246.92
20191119,4304.12
20191120,4269.6
20191121,4257.11
20191122,4212.93
20191125,4222.53
20191126,4226.89
20191127,4219.44
20191128,4205.78
20191129,4186.18
20191202,4194.2
20191203,4213.99
20191204,4214.52
20191205,4252.46
20191206,4280.51
20191209,4282.46
20191210,4296.03
20191211,4290.45
20191212,4280.61
20191213,4350.47
20191216,4397.0
20191217,4454.79
20191218,4450.0
20191219,4454.78
20191220,4426.58
20191223,4353.55
20191224,4402.06
20191225,4410.82
20191226,4446.55
20191227,4428.68
20191230,4480.35
20191231,4500.13
20200102,4571.72
20200103,4576.54
20200106,4585.95
20200107,4633.32
20200108,4575.36
20200109,4639.86
20200110,4633.42
20200113,4685.46
20200114,4672.65
20200115,4654.92
