date,nav
20170314,692.12
20170315,692.28
20170316,693.04
20170317,691.94
20170320,692.22
20170321,692.62
20170322,692.35
20170323,692.72
20170324,693.64
20170327,693.5
20170328,693.31
20170329,693.1
20170330,691.7
20170331,692.4
20170405,694.38
20170406,694.8
20170407,695.29
20170410,695.02
20170411,695.66
20170412,695.32
20170413,695.81
20170414,694.59
20170417,693.7
20170418,693.29
20170419,692.52
20170420,693.06
20170421,692.81
20170424,690.92
20170425,691.42
20170426,691.65
20170427,692.13
20170428,692.17
20170502,691.87
20170503,691.52
20170504,691.07
20170505,690.08
20170508,688.28
20170509,688.3
20170510,687.21
20170511,687.4
20170512,688.07
20170515,688.76
20170516,690.25
20170517,689.93
20170518,689.54
20170519,689.53
20170522,689.11
20170523,688.32
20170524,688.46
20170525,689.95
20170526,690.07
20170531,690.52
20170601,689.95
20170602,690.04
20170605,690.05
20170606,690.99
20170607,693.12
20170608,694.07
20170609,694.8
20170612,694.58
20170613,695.49
20170614,694.54
20170615,695.06
20170616,694.97
20170619,696.71
20170620,697.05
20170621,698.41
20170622,697.83
20170623,698.9
20170626,701.34
20170627,701.91
20170628,700.98
20170629,701.93
20170630,702.31
20170703,702.3
20170704,701.45
20170705,703.12
20170706,703.4
20170707,703.47
20170710,703.11
20170711,703.09
20170712,702.93
20170713,703.93
20170714,704.51
20170717,701.94
20170718,702.13
20170719,704.74
20170720,705.86
20170721,705.9
20170724,706.85
20170725,706.08
20170726,705.73
20170727,706.4
20170728,707.06
20170731,708.36
20170801,709.13
20170802,708.72
20170803,708.04
20170804,707.34
20170807,708.26
20170808,708.6
20170809,708.78
20170810,708.1
20170811,705.45
20170814,708.17
20170815,708.81
20170816,708.99
20170817,709.84
20170818,709.74
20170821,710.68
20170822,710.47
20170823,710.1
20170824,709.05
20170825,711.55
20170828,713.73
20170829,713.45
20170830,713.53
20170831,713.55
20170901,714.52
20170904,715.77
20170905,716.16
20170906,716.32
20170907,715.42
20170908,715.77
20170911,716.43
20170912,716.55
20170913,717.03
20170914,716.6
20170915,716.07
20170918,717.18
20170919,716.47
20170920,717.41
20170921,716.83
20170922,716.79
20170925,716.03
20170926,716.06
20170927,716.6
20170928,717.04
20170929,718.18
20171009,720.58
20171010,721.08
20171011,721.62
20171012,721.93
20171013,722.53
20171016,721.79
20171017,721.83
20171018,722.85
20171019,722.49
20171020,722.62
20171023,723.48
20171024,724.36
20171025,725.29
20171026,725.57
20171027,726.23
20171030,724.95
20171031,724.87
20171101,724.62
20171102,724.07
20171103,723.66
20171106,725.61
20171107,726.98
20171108,726.73
20171109,728.23
20171110,730.23
20171113,731.22
20171114,729.51
20171115,728.01
20171116,729.5
20171117,728.53
20171120,730.28
20171121,732.2
20171122,731.81
20171123,726.03
20171124,725.94
20171127,723.49
20171128,724.49
20171129,724.55
20171130,722.87
20171201,723.07
20171204,723.65
20171205,723.14
20171206,722.9
20171207,721.28
20171208,722.93
20171211,725.85
20171212,723.73
20171213,725.37
20171214,724.85
20171215,723.13
20171218,723.01
20171219,725.1
20171220,724.76
20171221,726.44
20171222,726.24
20171225,725.51
20171226,726.26
20171227,723.47
20171228,724.72
20171229,725.95
20180102,729.27
20180103,730.7
20180104,731.58
20180105,732.17
20180108,733.28
20180109,734.34
20180110,734.74
20180111,734.45
20180112,735.08
20180115,734.29
20180116,736.07
20180117,735.03
20180118,736.64
20180119,736.59
20180122,739.73
20180123,741.86
20180124,742.57
20180125,741.65
20180126,742.61
20180129,738.96
20180130,737.0
20180131,738.02
20180201,736.22
20180202,738.05
20180205,738.76
20180206,731.71
20180207,726.84
20180208,725.4
20180209,717.12
20180212,721.52
20180213,723.78
20180214,725.11
20180222,730.54
20180223,731.15
20180226,734.48
20180227,731.87
20180228,730.47
20180301,732.22
20180302,730.21
20180305,730.34
20180306,733.05
20180307,731.52
20180308,733.36
20180309,735.6
20180312,737.14
20180313,735.25
20180314,733.93
20180315,734.85
20180316,732.88
20180319,734.06
20180320,734.92
20180321,733.39
20180322,731.22
20180323,724.57
20180326,725.14
20180327,727.83
20180328,724.7
20180329,726.83
20180330,729.0
20180402,729.07
20180403,727.81
20180404,727.13
20180409,727.69
20180410,730.69
20180411,731.81
20180412,730.07
20180413,728.88
20180416,727.18
20180417,723.15
20180418,726.56
20180419,728.17
20180420,724.67
20180423,722.97
20180424,728.07
20180425,727.97
20180426,724.22
20180427,724.59
20180502,725.08
20180503,726.93
20180504,726.71
20180507,730.34
20180508,731.92
20180509,731.5
20180510,732.28
20180511,730.97
20180514,731.88
20180515,733.1
20180516,731.81
20180517,730.36
20180518,732.08
20180521,733.56
20180522,733.22
20180523,730.34
20180524,729.01
20180525,727.93
20180528,728.51
20180529,726.81
20180530,722.9
20180531,726.88
20180601,724.62
20180604,726.28
20180605,729.41
20180606,729.57
20180607,728.97
20180608,727.03
20180611,726.28
20180612,728.92
20180613,727.0
20180614,726.24
20180615,724.82
20180619,717.93
20180620,719.44
20180621,717.24
20180622,718.83
20180625,717.0
20180626,716.19
20180627,712.74
20180628,710.9
20180629,716.75
20180702,712.78
20180703,712.94
20180704,710.34
20180705,708.34
20180706,709.29
20180709,714.34
20180710,715.19
20180711,712.72
20180712,717.37
20180713,718.66
20180716,718.11
20180717,717.49
20180718,716.39
20180719,716.1
20180720,719.12
20180723,720.72
20180724,723.07
20180725,723.24
20180726,720.71
20180727,720.12
20180730,719.2
20180731,719.79
20180801,716.79
20180802,713.49
20180803,710.6
20180806,708.25
20180807,713.39
20180808,710.21
20180809,714.3
20180810,714.68
20180813,714.39
20180814,713.38
20180815,709.49
20180816,708.09
20180817,705.13
20180820,706.6
20180821,709.68
20180822,708.37
20180823,709.54
20180824,709.69
20180827,714.08
20180828,713.94
20180829,712.99
20180830,711.08
20180831,709.73
20180903,709.7
20180904,711.62
20180905,708.31
20180906,706.71
20180907,706.92
20180910,704.0
20180911,703.48
20180912,702.36
20180913,703.8
20180914,703.11
20180917,701.16
20180918,704.4
20180919,707.0
20180920,706.62
20180921,711.51
20180925,710.36
20180926,712.44
20180927,711.33
20180928,713.17
20181008,705.66
20181009,705.11
20181010,704.79
20181011,697.37
20181012,699.76
20181015,697.71
20181016,695.56
20181017,695.82
20181018,692.49
20181019,697.13
20181022,703.63
20181023,700.03
20181024,699.8
20181025,699.53
20181026,698.58
20181029,694.81
20181030,696.2
20181031,698.5
20181101,699.63
20181102,705.11
20181105,704.34
20181106,703.83
20181107,703.27
20181108,702.52
20181109,701.22
20181112,703.91
20181113,705.42
20181114,704.67
20181115,706.7
20181116,707.81
20181119,708.82
20181120,704.95
20181121,705.57
20181122,705.06
20181123,701.44
20181126,701.28
20181127,701.41
20181128,703.63
20181129,701.71
20181130,703.33
20181203,707.97
20181204,708.61
20181205,708.49
20181206,705.23
20181207,705.28
20181210,704.09
20181211,705.16
20181212,705.57
20181213,707.53
20181214,704.3
20181217,703.27
20181218,701.65
20181219,699.77
20181220,699.38
20181221,697.77
20181224,699.08
20181225,698.69
20181226,698.0
20181227,697.36
20181228,698.54
20190102,697.21
20190103,696.6
20190104,699.96
20190107,702.25
20190108,702.27
20190109,703.67
20190110,703.83
20190111,704.68
20190114,703.26
20190115,705.97
20190116,706.55
20190117,705.59
20190118,708.28
20190121,709.55
20190122,707.48
20190123,707.79
20190124,708.97
20190125,710.32
20190128,710.05
20190129,710.45
20190130,709.45
20190131,710.33
20190201,713.79
20190211,717.86
20190212,719.26
20190213,722.46
20190214,722.95
20190215,719.98
20190218,726.41
20190219,725.39
20190220,725.92
20190221,725.95
20190222,730.61
20190225,741.14
20190226,738.55
20190227,736.78
20190228,737.35
20190301,740.55
20190304,743.92
20190305,746.47
20190306,748.02
20190307,746.07
20190308,739.48
20190311,745.67
20190312,748.68
20190313,744.83
20190314,742.17
20190315,745.28
20190318,751.56
20190319,751.39
20190320,750.53
20190321,751.6
20190322,751.79
20190325,748.0
20190326,744.55
20190327,747.09
20190328,746.28
20190329,754.05
20190401,761.07
20190402,760.71
20190403,762.67
20190404,764.9
20190408,763.77
20190409,763.95
20190410,764.3
20190411,758.77
20190412,757.81
20190415,755.8
20190416,760.29
20190417,761.43
20190418,761.01
20190419,763.27
20190422,758.52
20190423,757.18
20190424,758.08
20190425,752.97
20190426,750.73
20190429,750.49
20190430,752.01
20190506,739.33
20190507,742.01
20190508,740.16
20190509,738.09
20190510,744.91
20190513,742.85
20190514,742.06
20190515,746.43
20190516,747.23
20190517,742.58
20190520,740.29
20190521,742.74
20190522,742.48
20190523,739.03
20190524,738.91
20190527,741.09
20190528,742.55
20190529,742.51
20190530,741.6
20190531,741.72
20190603,740.93
20190604,738.9
20190605,738.84
20190606,736.55
20190610,739.18
20190611,744.9
20190612,743.56
20190613,743.09
20190614,741.33
20190617,741.03
20190618,741.97
20190619,745.07
20190620,751.4
20190621,752.61
20190624,753.33
20190625,751.45
20190626,751.9
20190627,754.93
20190628,754.73
20190701,761.12
20190702,761.78
20190703,759.74
20190704,758.28
20190705,759.89
20190708,754.77
20190709,754.49
20190710,753.96
20190711,754.28
20190712,755.84
20190715,756.79
20190716,755.89
20190717,755.79
20190718,753.6
20190719,755.73
20190722,761.08
20190723,762.1
20190724,764.26
20190725,766.15
20190726,767.14
20190729,767.56
20190730,768.71
20190731,767.32
20190801,765.76
20190802,763.74
20190805,760.31
20190806,758.16
20190807,757.96
20190808,762.71
20190809,761.01
20190812,765.8
20190813,764.62
20190814,765.62
20190815,766.86
20190816,768.3
20190819,773.24
20190820,772.74
20190821,772.66
20190822,773.08
20190823,774.87
20190826,772.59
20190827,776.05
20190828,775.48
20190829,775.08
20190830,774.9
20190902,778.53
20190903,779.56
20190904,781.41
20190905,784.06
20190906,785.44
20190909,788.49
20190910,787.3
20190911,785.36
20190912,786.99
20190916,786.64
20190917,782.31
20190918,783.49
20190919,785.1
20190920,786.07
20190923,783.81
20190924,784.84
20190925,782.69
20190926,779.89
20190927,780.77
20190930,779.42
20191008,780.33
20191009,781.14
20191010,783.83
20191011,785.35
20191014,788.16
20191015,786.59
20191016,785.83
20191017,786.08
20191018,783.32
20191021,783.04
20191022,784.45
20191023,783.04
20191024,782.69
20191025,784.53
20191028,786.48
20191029,785.41
20191030,784.19
20191031,783.6
20191101,786.92
20191104,788.81
20191105,791.13
20191106,790.62
20191107,791.36
20191108,790.89
20191111,786.94
20191112,786.91
20191113,787.42
20191114,788.29
20191115,787.02
20191118,790.6
20191119,793.61
20191120,792.14
20191121,791.16
20191122,788.75
20191125,789.78
20191126,790.36
20191127,789.98
20191128,789.34
20191129,787.75
20191202,788.36
20191203,789.26
20191204,789.28
20191205,791.41
20191206,793.05
20191209,793.55
20191210,794.68
20191211,795.17
20191212,795.11
20191213,799.46
20191216,802.02
20191217,805.12
20191218,804.73
20191219,804.35
20191220,803.6
20191223,801.11
20191224,803.66
20191225,804.15
20191226,806.72
20191227,806.06
20191230,809.5
20191231,811.05
20200102,815.57
20200103,815.63
20200106,816.16
20200107,818.55
20200108,815.95
20200109,819.8
20200110,819.67
20200113,822.48
20200114,821.89
20200115,820.61
20200116,820.88
20200117,821.92
20200120,825.54
20200121,822.4
20200122,824.78
20200123,816.96
20200203,797.89
20200204,806.95
20200205,811.29
20200206,816.91
20200207,818.16
20200210,820.26
20200211,822.43
20200212,827.09
20200213,826.16
20200214,827.12
20200217,834.2
20200218,835.63
20200219,834.07
20200220,839.48
20200221,842.41
20200224,843.15
20200225,842.94
20200226,837.27
20200227,839.37
20200228,829.01
20200302,837.52
20200303,839.64
20200304,840.32
20200305,845.45
20200306,842.34
20200309,831.95
20200310,837.53
20200311,833.94
20200312,828.94
20200313,825.61
20200316,813.64
20200317,812.48
20200318,808.63
20200319,806.54
20200320,812.07
20200323,802.64
20200324,809.01
20200325,816.45
20200326,815.3
20200327,815.77
20200330,812.63
20200331,813.5
20200401,812.81
20200402,817.19
20200403,815.81
20200407,823.8
20200408,823.44
20200409,825.25
20200410,821.77
20200413,820.3
20200414,825.65
20200415,824.1
20200416,825.92
20200417,828.22
20200420,831.06
20200421,828.5
20200422,831.18
20200423,830.64
20200424,828.29
20200427,830.13
20200428,831.49
20200429,832.36
20200430,836.29
20200506,839.04
20200507,838.16
20200508,840.52
20200511,839.72
20200512,840.08
20200513,841.03
20200514,837.89
20200515,837.61
20200518,837.83
20200519,840.18
20200520,837.83
20200521,836.07
20200522,831.51
20200525,831.39
20200526,834.63
20200527,832.84
20200528,833.3
20200529,835.49
20200601,841.89
20200602,840.85
20200603,840.03
20200604,839.6
20200605,839.6
20200608,840.45
20200609,842.49
20200610,843.03
20200611,841.38
20200612,842.22
20200615,840.15
20200616,844.33
20200617,844.34
20200618,845.22
20200619,848.85
20200622,848.98
20200623,850.46
20200624,852.17
20200629,850.99
20200630,855.35
20200701,859.22
20200702,863.5
20200703,867.64
20200706,880.88
20200707,883.9
20200708,888.51
20200709,894.0
20200710,890.56
20200713,898.38
20200714,895.57
20200715,893.08
20200716,881.67
20200717,885.03
20200720,893.38
20200721,896.69
20200722,900.51
20200723,901.45
20200724,887.35
20200727,887.96
20200728,891.49
20200729,899.57
20200730,899.07
20200731,903.4
20200803,908.98
20200804,908.05
20200805,910.4
20200806,909.49
20200807,906.29
20200810,907.3
20200811,903.57
20200812,899.74
20200813,900.01
20200814,904.17
20200817,910.44
20200818,912.75
20200819,908.1
20200820,904.2
20200821,906.91
20200824,911.27
20200825,910.98
20200826,906.19
20200827,908.36
20200828,914.77
20200831,913.98
20200901,916.38
20200902,916.84
20200903,915.0
20200904,912.33
20200907,904.95
20200908,905.1
20200909,897.69
20200910,897.36
20200911,901.05
20200914,903.36
20200915,905.93
20200916,904.69
20200917,904.66
20200918,909.39
20200921,907.51
20200922,904.51
20200923,906.24
20200924,900.54
20200925,899.96
20200928,900.31
20200929,902.46
20200930,903.2
20201009,909.71
20201012,917.68
20201013,919.43
20201014,918.25
20201015,917.62
20201016,916.78
20201019,914.44
20201020,917.35
20201021,916.21
20201022,915.62
20201023,911.27
20201026,911.47
20201027,913.38
20201028,915.69
20201029,918.5
20201030,914.16
20201102,916.74
20201103,919.55
20201104,921.73
20201105,926.35
20201106,925.21
20201109,930.14
20201110,928.77
20201111,925.9
20201112,926.62
20201113,923.77
20201116,926.08
20201117,924.3
20201118,923.6
20201119,925.16
20201120,926.35
20201123,929.64
20201124,928.86
20201125,924.88
20201126,924.72
20201127,927.53
20201130,926.83
20201201,932.15
20201202,932.32
20201203,931.55
20201204,932.45
20201207,931.58
20201208,931.45
20201209,928.25
20201210,928.58
20201211,925.85
20201214,928.42
20201215,928.65
20201216,929.52
20201217,932.38
20201218,932.27
20201221,936.48
20201222,932.64
20201223,935.51
20201224,934.15
20201225,937.45
20201228,938.2
20201229,936.22
20201230,941.43
20201231,947.2
20210104,952.23
20210105,956.9
20210106,958.67
20210107,963.17
20210108,961.48
20210111,958.67
20210112,965.98
20210113,964.01
20210114,959.19
20210115,959.52
20210118,963.94
20210119,959.85
20210120,963.01
20210121,967.79
20210122,969.51
20210125,971.91
20210126,965.39
20210127,966.29
20210128,956.96
20210129,954.51
20210201,958.54
20210202,962.89
20210203,961.75
20210204,959.48
20210205,958.1
20210208,962.97
20210209,970.4
20210210,975.79
20210218,975.07
20210219,974.96
20210222,968.12
20210223,967.16
20210224,959.91
20210225,960.98
20210226,954.67
20210301,960.04
20210302,957.53
20210303,962.75
20210304,954.14
20210305,953.1
20210308,945.07
20210309,939.57
20210310,941.45
20210311,948.14
20210312,949.58
20210315,944.74
20210316,947.09
20210317,948.63
20210318,951.35
20210319,945.7
20210322,948.6
20210323,945.71
20210324,941.06
20210325,941.95
20210326,947.7
20210329,949.18
20210330,951.65
20210331,949.6
20210401,952.7
20210402,954.71
20210406,954.44
20210407,953.03
20210408,953.85
20210409,951.11
20210412,946.07
20210413,945.97
20210414,948.88
20210415,948.19
20210416,949.45
20210419,955.65
20210420,956.12
20210421,956.79
20210422,957.35
20210423,959.2
20210426,957.42
20210427,957.91
20210428,959.88
20210429,961.43
20210430,960.53
20210506,959.3
20210507,956.06
20210510,956.41
20210511,956.78
20210512,958.38
20210513,955.69
20210514,959.65
20210517,963.63
20210518,964.02
20210519,963.88
20210520,964.63
20210521,963.61
20210524,965.01
20210525,971.21
20210526,971.8
20210527,973.1
20210528,972.51
20210531,974.49
20210601,975.28
20210602,973.21
20210603,972.1
20210604,973.23
20210607,973.08
20210608,971.16
20210609,971.65
20210610,974.03
20210611,972.73
20210615,970.35
20210616,965.52
20210617,967.02
20210618,968.02
20210621,969.55
20210622,972.0
20210623,974.33
20210624,974.04
20210625,977.68
20210628,978.64
20210629,976.97
20210630,979.32
20210701,979.36
20210702,973.57
20210705,974.74
20210706,974.82
20210707,979.07
20210708,978.74
20210709,979.7
20210712,984.08
20210713,985.9
20210714,983.44
20210715,986.39
20210716,984.52
20210719,984.51
20210720,984.7
20210721,988.56
20210722,990.63
20210723,988.64
20210726,982.96
20210727,974.58
20210728,973.88
20210729,980.68
20210730,980.57
20210802,986.18
20210803,984.26
20210804,989.11
20210805,988.5
20210806,988.24
20210809,989.74
20210810,991.86
20210811,992.86
20210812,992.44
20210813,991.87
20210816,990.85
20210817,985.58
20210818,987.83
20210819,987.6
20210820,985.2
20210823,989.67
20210824,992.54
20210825,993.75
20210826,990.15
20210827,991.51
20210830,992.58
20210831,993.12
20210901,993.44
20210902,996.68
20210903,994.53
20210906,998.49
20210907,1002.97
20210908,1002.44
20210909,1003.02
20210910,1004.3
20210913,1004.74
20210914,1001.41
20210915,1000.31
20210916,994.94
20210917,996.09
20210922,996.9
20210923,997.41
20210924,995.16
20210927,992.51
20210928,993.5
20210929,988.88
20210930,992.79
20211008,993.3
20211011,992.87
20211012,988.89
20211013,991.0
20211014,991.35
20211015,993.14
20211018,992.74
20211019,994.79
20211020,994.55
20211021,995.15
20211022,994.93
20211025,997.31
20211026,996.92
20211027,995.44
20211028,993.17
20211029,995.87
20211101,996.97
20211102,995.06
20211103,994.82
20211104,997.98
20211105,995.84
20211108,996.79
20211109,998.2
20211110,997.45
20211111,1000.96
20211112,1002.26
20211115,1001.41
20211116,1000.1
20211117,1001.94
20211118,1000.95
20211119,1004.43
20211122,1007.57
20211123,1006.98
20211124,1006.96
20211125,1006.06
20211126,1005.81
20211129,1007.2
20211130,1007.18
20211201,1007.63
20211202,1007.23
20211203,1009.75
20211206,1008.0
20211207,1006.4
20211208,1010.81
20211209,1013.51
20211210,1013.69
20211213,1015.38
20211214,1013.89
20211215,1012.44
20211216,1014.3
20211217,1010.75
20211220,1006.54
20211221,1009.11
20211222,1010.56
20211223,1012.71
20211224,1010.93
20211227,1010.59
20211228,1012.26
20211229,1009.95
20211230,1012.38
20211231,1014.64
20220104,1013.22
20220105,1009.07
20220106,1008.4
20220107,1007.1
20220110,1008.61
20220111,1005.78
20220112,1009.0
20220113,1004.31
20220114,1002.93
20220117,1006.16
20220118,1008.57
20220119,1007.37
20220120,1007.63
20220121,1005.16
20220124,1006.71
20220125,999.98
20220126,1001.89
20220127,996.6
20220128,994.91
20220207,999.07
20220208,998.2
20220209,1001.43
20220210,1000.98
20220211,997.2
20220214,992.18
20220215,993.58
20220216,994.94
20220217,995.87
20220218,997.45
20220221,996.95
20220222,993.53
20220223,997.06
20220224,992.47
20220225,994.65
20220228,995.62
20220301,997.01
20220302,995.08
20220303,992.69
20220304,989.27
20220307,981.95
20220308,975.34
20220309,972.82
20220310,977.17
20220311,977.54
20220314,971.25
20220315,960.03
20220316,969.09
20220317,973.76
20220318,975.9
20220321,976.78
20220322,976.54
20220323,977.41
20220324,975.21
20220325,971.07
20220328,969.66
20220329,969.15
20220330,975.51
20220331,973.5
20220401,976.52
20220406,976.21
20220407,972.77
20220408,973.53
20220411,966.72
20220412,969.37
20220413,967.27
20220414,970.67
20220415,970.13
20220418,969.94
20220419,969.19
20220420,965.03
20220421,959.68
20220422,960.4
20220425,948.56
20220426,946.36
20220427,954.25
20220428,955.59
20220429,962.55
20220505,963.67
20220506,958.15
20220509,957.97
20220510,961.01
20220511,964.0
20220512,963.43
20220513,965.75
20220516,965.27
20220517,968.12
20220518,967.61
20220519,968.7
20220520,972.7
20220523,972.47
20220524,965.76
20220525,968.25
20220526,970.29
20220527,970.7
20220530,972.71
20220531,975.79
20220601,975.39
20220602,976.43
20220606,981.24
20220607,981.28
20220608,983.1
20220609,980.57
20220610,985.15
20220613,983.27
20220614,984.28
20220615,985.7
20220616,985.22
20220617,988.76
20220620,990.05
20220621,988.9
20220622,985.78
20220623,990.71
20220624,994.09
20220627,997.46
20220628,1000.11
20220629,995.48
20220630,1000.0
20220701,999.12
20220704,1001.38
20220705,1000.18
20220706,996.22
20220707,998.25
20220708,997.07
20220711,993.42
20220712,991.32
20220713,992.43
20220714,994.13
20220715,991.89
20220718,995.36
20220719,995.03
20220720,997.27
20220721,995.01
20220722,994.13
20220725,992.31
20220726,995.63
20220727,996.67
20220728,997.11
20220729,995.38
20220801,997.79
20220802,993.25
20220803,990.51
20220804,991.8
20220805,994.78
20220808,996.57
20220809,997.62
20220810,996.13
20220811,999.66
20220812,998.62
20220815,1000.86
20220816,1002.1
20220817,1003.68
20220818,1003.02
20220819,999.89
20220822,1002.42
20220823,1002.53
20220824,994.89
20220825,995.54
20220826,994.13
20220829,994.49
20220830,992.86
20220831,988.44
20220901,987.46
20220902,987.99
20220905,989.27
20220906,993.68
20220907,994.98
20220908,993.35
20220909,994.9
20220913,995.48
20220914,993.15
20220915,988.26
20220916,982.93
20220919,982.11
20220920,983.65
20220921,982.64
20220922,982.1
20220923,979.29
20220926,977.99
20220927,981.77
20220928,976.34
20220929,976.25
20220930,973.59
20221010,969.39
20221011,970.11
20221012,974.65
20221013,974.09
20221014,979.44
20221017,980.16
20221018,980.55
20221019,977.53
20221020,975.47
20221021,975.75
20221024,970.89
20221025,970.11
20221026,972.63
20221027,970.81
20221028,964.99
20221031,963.38
20221101,969.42
20221102,972.66
20221103,972.25
20221104,978.96
20221107,978.33
20221108,976.65
20221109,975.0
20221110,972.08
20221111,976.57
20221114,973.78
20221115,978.01
20221116,974.36
20221117,973.04
20221118,971.37
20221121,971.13
20221122,969.42
20221123,969.74
20221124,970.58
20221125,970.13
20221128,968.15
20221129,973.46
20221130,973.03
20221201,975.64
20221202,974.58
20221205,977.39
20221206,977.07
20221207,975.16
20221208,974.63
20221209,976.24
20221212,973.58
20221213,970.74
20221214,970.71
20221215,970.78
20221216,969.41
20221219,965.38
20221220,962.26
20221221,961.84
20221222,961.01
20221223,960.66
20221226,963.99
20221227,967.4
20221228,966.49
20221229,966.25
20221230,967.37
20230103,970.69
20230104,971.95
20230105,976.4
20230106,977.04
20230109,978.5
20230110,978.17
20230111,977.16
20230112,977.24
20230113,979.54
20230116,982.76
20230117,983.17
20230118,983.39
20230119,985.47
20230120,987.58
20230130,988.82
20230131,986.91
20230201,989.98
20230202,990.51
20230203,988.95
20230206,985.52
20230207,986.22
20230208,984.93
20230209,989.22
20230210,987.79
20230213,990.66
20230214,990.95
20230215,989.48
20230216,986.0
20230217,982.7
20230220,988.25
20230221,988.65
20230222,987.56
20230223,987.17
20230224,985.03
20230227,983.74
20230228,985.14
20230301,988.34
20230302,987.36
20230303,987.87
20230306,988.13
20230307,983.65
20230308,983.23
20230309,982.86
20230310,979.28
20230313,982.28
20230314,980.21
20230315,980.78
20230316,977.11
20230317,978.54
20230320,977.51
20230321,980.54
20230322,981.58
20230323,983.42
20230324,982.25
20230327,981.63
20230328,980.39
20230329,980.81
20230330,982.42
20230331,984.44
20230403,987.38
20230404,987.71
20230406,988.36
20230407,991.14
20230410,989.13
20230411,988.95
20230412,990.0
20230413,988.14
20230414,990.11
20230417,992.57
20230418,992.73
20230419,990.54
20230420,990.27
20230421,983.94
20230424,980.85
20230425,978.72
20230426,979.41
20230427,981.39
20230428,984.64
20230504,985.01
20230505,982.79
20230508,985.17
20230509,981.79
20230510,980.54
20230511,980.63
20230512,976.95
20230515,979.97
20230516,978.72
20230517,978.7
20230518,979.53
20230519,979.71
20230522,981.07
20230523,978.08
20230524,975.74
20230525,975.03
20230526,976.5
20230529,975.96
20230530,976.7
20230531,975.55
20230601,976.23
20230602,979.49
20230605,979.13
20230606,975.8
20230607,975.54
20230608,976.0
20230609,978.45
20230612,979.49
20230613,980.92
20230614,981.78
20230615,983.87
20230616,985.99
20230619,985.12
20230620,985.1
20230621,980.24
20230626,975.76
20230627,979.04
20230628,978.55
20230629,978.84
20230630,981.05
20230703,982.95
20230704,983.6
20230705,981.57
20230706,980.5
20230707,979.31
20230710,979.69
20230711,981.67
20230712,979.43
20230713,982.94
20230714,982.79
20230717,981.57
20230718,981.09
20230719,980.85
20230720,978.3
20230721,978.14
20230724,977.35
20230725,982.56
20230726,981.56
20230727,980.72
20230728,984.85
20230731,986.37
20230801,985.42
20230802,984.26
20230803,985.61
20230804,986.57
20230807,984.74
20230808,983.99
20230809,982.54
20230810,983.28
20230811,978.55
20230814,978.35
20230815,977.26
20230816,974.98
20230817,976.97
20230818,973.81
20230821,971.08
20230822,972.56
20230823,968.2
20230824,969.8
20230825,967.13
20230828,968.9
20230829,973.8
20230830,974.87
20230831,973.75
20230901,974.95
20230904,977.93
20230905,976.01
20230906,975.6
20230907,970.76
20230908,970.15
20230911,971.85
20230912,971.37
20230913,969.54
20230914,969.21
20230915,968.59
20230918,968.97
20230919,968.05
20230920,966.88
20230921,965.06
20230922,969.04
20230925,967.65
20230926,966.58
20230927,967.41
20230928,968.29
20231009,967.75
20231010,965.8
20231011,965.62
20231012,967.17
20231013,965.09
20231016,963.08
20231017,963.29
20231018,960.05
20231019,955.44
20231020,953.16
20231023,949.34
20231024,952.07
20231025,953.56
20231026,954.36
20231027,958.41
20231030,960.65
20231031,959.56
20231101,958.96
20231102,957.46
20231103,960.22
20231106,964.1
20231107,963.8
20231108,963.69
20231109,963.02
20231110,962.02
20231113,962.72
20231114,963.45
20231115,965.39
20231116,963.03
20231117,963.61
20231120,965.04
20231121,964.27
20231122,960.91
20231123,962.56
20231124,960.09
20231127,959.92
20231128,960.95
20231129,959.25
20231130,959.41
20231201,959.38
20231204,958.23
20231205,953.68
20231206,954.21
20231207,953.78
20231208,954.29
20231211,956.79
20231212,957.38
20231213,954.6
20231214,953.88
20231215,953.09
20231218,951.42
20231219,951.41
20231220,949.1
20231221,950.96
20231222,950.02
20231225,950.77
20231226,948.57
20231227,950.97
20231228,955.56
20231229,958.53
20240102,957.18
20240103,955.52
20240104,954.25
20240105,951.93
20240108,947.73
20240109,948.71
20240110,947.36
20240111,949.26
20240112,948.87
20240115,948.69
20240116,948.57
20240117,942.86
20240118,943.84
20240119,942.53
20240122,934.19
20240123,936.14
20240124,938.74
20240125,945.27
20240126,944.22
20240129,941.09
20240130,936.7
20240131,932.91
20240201,932.55
20240202,929.13
20240205,926.08
20240206,935.13
20240207,939.38
20240208,943.59
20240219,947.01
20240220,949.12
20240221,951.52
20240222,954.56
20240223,956.15
20240226,955.78
20240227,959.86
20240228,953.14
20240229,959.19
20240301,960.42
20240304,961.8
20240305,961.14
20240306,961.72
20240307,960.35
20240308,962.53
20240311,964.82
20240312,964.19
20240313,963.85
20240314,962.91
20240315,964.67
20240318,967.73
20240319,966.67
20240320,967.84
20240321,968.01
20240322,965.59
20240325,963.14
20240326,962.91
20240327,959.19
20240328,961.77
20240329,964.65
20240401,968.25
20240402,968.16
20240403,968.53
20240408,966.49
20240409,967.5
20240410,965.89
20240411,967.08
20240412,967.36
20240415,969.39
20240416,964.29
20240417,970.05
20240418,970.86
20240419,970.33
20240422,969.28
20240423,967.7
20240424,969.64
20240425,969.81
20240426,972.74
20240429,974.18
20240430,974.77
20240506,980.03
20240507,981.07
20240508,979.08
20240509,982.59
20240510,982.84
20240513,982.82
