净值日期,累计净值
2013-03-27,1.0
2013-03-29,1.0
2013-04-03,1.0
2013-04-12,1.001
2013-04-19,1.001
2013-04-26,1.002
2013-05-03,1.002
2013-05-10,1.003
2013-05-17,1.004
2013-05-24,1.005
2013-05-31,1.006
2013-06-07,1.007
2013-06-14,1.007
2013-06-17,1.007
2013-06-21,1.004
2013-06-24,1.003
2013-06-25,1.004
2013-06-26,1.005
2013-06-27,1.006
2013-06-28,1.007
2013-06-30,1.008
2013-07-01,1.008
2013-07-02,1.009
2013-07-03,1.01
2013-07-04,1.011
2013-07-05,1.011
2013-07-08,1.012
2013-07-09,1.012
2013-07-10,1.012
2013-07-11,1.011
2013-07-12,1.011
2013-07-15,1.011
2013-07-16,1.01
2013-07-17,1.01
2013-07-18,1.009
2013-07-19,1.009
2013-07-22,1.007
2013-07-23,1.006
2013-07-24,1.005
2013-07-25,1.005
2013-07-26,1.006
2013-07-29,1.006
2013-07-30,1.006
2013-07-31,1.006
2013-08-01,1.007
2013-08-02,1.008
2013-08-05,1.008
2013-08-06,1.007
2013-08-07,1.007
2013-08-08,1.006
2013-08-09,1.006
2013-08-12,1.006
2013-08-13,1.005
2013-08-14,1.005
2013-08-15,1.003
2013-08-16,1.003
2013-08-19,1.003
2013-08-20,1.002
2013-08-21,1.002
2013-08-22,1.002
2013-08-23,1.003
2013-08-26,1.004
2013-08-27,1.004
2013-08-28,1.004
2013-08-29,1.004
2013-08-30,1.005
2013-09-02,1.005
2013-09-03,1.005
2013-09-04,1.006
2013-09-05,1.006
2013-09-06,1.006
2013-09-09,1.007
2013-09-10,1.007
2013-09-11,1.007
2013-09-12,1.007
2013-09-13,1.007
2013-09-16,1.007
2013-09-17,1.007
2013-09-18,1.007
2013-09-23,1.008
2013-09-24,1.008
2013-09-25,1.008
2013-09-26,1.008
2013-09-27,1.009
2013-09-30,1.01
2013-10-08,1.011
2013-10-09,1.011
2013-10-10,1.011
2013-10-11,1.011
2013-10-14,1.012
2013-10-15,1.012
2013-10-16,1.011
2013-10-17,1.011
2013-10-18,1.011
2013-10-21,1.011
2013-10-22,1.011
2013-10-23,1.01
2013-10-24,1.008
2013-10-25,1.008
2013-10-28,1.008
2013-10-29,1.007
2013-10-30,1.006
2013-10-31,1.006
2013-11-01,1.006
2013-11-04,1.006
2013-11-05,1.006
2013-11-06,1.004
2013-11-07,1.004
2013-11-08,1.004
2013-11-11,1.001
2013-11-12,1.0
2013-11-13,0.998
2013-11-14,0.996
2013-11-15,0.994
2013-11-18,0.993
2013-11-19,0.992
2013-11-20,0.99
2013-11-21,0.988
2013-11-22,0.989
2013-11-25,0.99
2013-11-26,0.989
2013-11-27,0.989
2013-11-28,0.989
2013-11-29,0.991
2013-12-02,0.991
2013-12-03,0.991
2013-12-04,0.991
2013-12-05,0.99
2013-12-06,0.991
2013-12-09,0.991
2013-12-10,0.99
2013-12-11,0.99
2013-12-12,0.99
2013-12-13,0.99
2013-12-16,0.991
2013-12-17,0.989
2013-12-18,0.987
2013-12-19,0.985
2013-12-20,0.984
2013-12-23,0.985
2013-12-24,0.984
2013-12-25,0.984
2013-12-26,0.983
2013-12-27,0.983
2013-12-30,0.984
2013-12-31,0.986
2014-01-02,0.986
2014-01-03,0.985
2014-01-06,0.985
2014-01-07,0.985
2014-01-08,0.985
2014-01-09,0.985
2014-01-10,0.984
2014-01-13,0.985
2014-01-14,0.985
2014-01-15,0.985
2014-01-16,0.988
2014-01-17,0.988
2014-01-20,0.986
2014-01-21,0.985
2014-01-22,0.986
2014-01-23,0.986
2014-01-24,0.986
2014-01-27,0.987
2014-01-28,0.987
2014-01-29,0.989
2014-01-30,0.99
2014-02-07,0.992
2014-02-10,0.993
2014-02-11,0.994
2014-02-12,0.996
2014-02-13,0.999
2014-02-14,1.0
2014-02-17,1.002
2014-02-18,1.003
2014-02-19,1.003
2014-02-20,1.006
2014-02-21,1.008
2014-02-24,1.009
2014-02-25,1.011
2014-02-26,1.013
2014-02-27,1.015
2014-02-28,1.017
2014-03-03,1.018
2014-03-04,1.015
2014-03-05,1.013
2014-03-06,1.012
2014-03-07,1.013
2014-03-10,1.013
2014-03-11,1.013
