date,close
20050101,981.56
20050104,981.56
20050105,986.54
20050106,975.53
20050107,980.72
20050110,989.53
20050111,990.28
20050112,989.82
20050113,989.73
20050114,984.76
20050117,961.33
20050118,965.39
20050119,959.25
20050120,949.45
20050121,976.92
20050124,992.22
20050125,994.67
20050126,988.22
20050127,976.56
20050128,969.62
20050131,959.1
20050201,962.42
20050202,1012.53
20050203,1004.12
20050204,1027.26
20050216,1034.99
20050217,1028.54
20050218,1013.78
20050221,1032.69
20050222,1054.21
20050223,1054.11
20050224,1053.41
20050225,1053.84
20050228,1047.24
20050301,1040.56
20050302,1023.22
20050303,1031.41
20050304,1027.52
20050307,1033.63
20050308,1054.1
20050309,1054.37
20050310,1027.82
20050311,1031.73
20050314,1038.42
20050315,1018.74
20050316,1008.53
20050317,996.6
20050318,984.56
20050321,990.67
20050322,976.08
20050323,970.32
20050324,976.58
20050325,975.01
20050328,973.51
20050329,968.58
20050330,952.3
20050331,956.04
20050401,990.51
20050404,972.74
20050405,963.35
20050406,978.03
20050407,985.73
20050408,1003.5
20050411,996.78
20050412,982.88
20050413,1005.15
20050414,997.19
20050415,985.68
20050418,973.24
20050419,975.81
20050420,968.25
20050421,960.76
20050422,959.0
20050425,947.59
20050426,950.53
20050427,934.61
20050428,944.32
20050429,935.12
20050509,914.1
20050510,918.66
20050511,907.83
20050512,888.63
20050513,886.27
20050516,876.41
20050517,883.32
20050518,882.73
20050519,883.49
20050520,882.38
20050523,859.48
20050524,859.74
20050525,858.41
20050526,848.12
20050527,841.34
20050530,847.18
20050531,849.6
20050601,832.52
20050602,816.1
20050603,811.57
20050606,829.21
20050607,827.61
20050608,896.7
20050609,902.27
20050610,885.56
20050613,885.14
20050614,880.36
20050615,866.87
20050616,877.0
20050617,884.1
20050620,905.96
20050621,897.19
20050622,898.55
20050623,892.38
20050624,898.67
20050627,912.8
20050628,902.41
20050629,899.53
20050630,879.13
20050701,867.59
20050704,864.04
20050705,855.03
20050706,850.59
20050707,854.59
20050708,840.24
20050711,833.72
20050712,856.22
20050713,851.3
20050714,853.24
20050715,844.69
20050718,835.36
20050719,835.88
20050720,845.7
20050721,849.74
20050722,861.85
20050725,859.44
20050726,877.67
20050727,896.05
20050728,894.58
20050729,892.82
20050801,896.06
20050802,906.92
20050803,913.07
20050804,910.54
20050805,927.33
20050808,934.6
20050809,941.14
20050810,945.38
20050811,956.9
20050812,947.89
20050815,963.58
20050816,956.3
20050817,963.21
20050818,945.06
20050819,946.17
20050822,951.46
20050823,944.16
20050824,952.83
20050825,950.77
20050826,946.94
20050829,933.22
20050830,930.97
20050831,944.17
20050901,958.85
