净值日期,累计净值
2003-06-12,1.0
2003-06-13,1.0006
2003-06-16,1.0006
2003-06-17,1.0006
2003-06-18,1.0007
2003-06-19,1.0007
2003-06-20,1.0007
2003-06-23,1.0009
2003-06-24,1.0009
2003-06-25,1.001
2003-06-26,1.001
2003-06-27,1.0011
2003-06-30,1.0012
2003-07-01,1.0013
2003-07-02,1.0015
2003-07-03,1.0016
2003-07-04,1.0015
2003-07-07,1.0016
2003-07-08,1.0018
2003-07-09,1.0017
2003-07-10,1.0019
2003-07-11,1.002
2003-07-14,1.0021
2003-07-15,1.0023
2003-07-16,1.0024
2003-07-17,1.0024
2003-07-18,1.0018
2003-07-21,1.0017
2003-07-22,1.0014
2003-07-23,1.0016
2003-07-24,1.0015
2003-07-25,1.0016
2003-07-28,1.0014
2003-07-29,1.0014
2003-07-30,1.0015
2003-07-31,1.0015
2003-08-01,1.0022
2003-08-04,1.0028
2003-08-05,1.0029
2003-08-06,1.0028
2003-08-07,1.0029
2003-08-08,1.0025
2003-08-11,1.0027
2003-08-12,1.0028
2003-08-13,1.0025
2003-08-14,1.0025
2003-08-15,1.0023
2003-08-18,1.0024
2003-08-19,1.0026
2003-08-20,1.0025
2003-08-21,1.0022
2003-08-22,1.0013
2003-08-25,1.0003
2003-08-26,0.9995
2003-08-27,0.9999
2003-08-28,1.0001
2003-08-29,1.0003
2003-09-01,1.0002
2003-09-02,1.0001
2003-09-03,0.9993
2003-09-04,0.9985
2003-09-05,0.9978
2003-09-08,0.9973
2003-09-09,0.9965
2003-09-10,0.9969
2003-09-11,0.9971
2003-09-12,0.9982
2003-09-15,0.9975
2003-09-16,0.9966
2003-09-17,0.9958
2003-09-18,0.9962
2003-09-19,0.996
2003-09-22,0.9961
2003-09-23,0.9937
2003-09-24,0.9915
2003-09-25,0.9912
2003-09-26,0.9897
2003-09-29,0.9905
2003-09-30,0.9932
2003-10-08,0.9921
2003-10-09,0.9918
2003-10-10,0.9906
2003-10-13,0.9895
2003-10-14,0.9893
2003-10-15,0.9894
2003-10-16,0.9918
2003-10-17,0.9921
2003-10-20,0.9921
2003-10-21,0.9926
2003-10-22,0.9923
2003-10-23,0.9913
2003-10-24,0.991
2003-10-27,0.9907
2003-10-28,0.9899
2003-10-29,0.9904
2003-10-30,0.9919
2003-10-31,0.9916
2003-11-03,0.9917
2003-11-04,0.9939
2003-11-05,0.9925
2003-11-06,0.9926
2003-11-07,0.9922
2003-11-10,0.993
2003-11-11,0.9924
2003-11-12,0.9916
2003-11-13,0.9925
2003-11-14,0.989
2003-11-17,0.9883
2003-11-18,0.9902
2003-11-19,0.9904
2003-11-20,0.9907
2003-11-21,0.9908
2003-11-24,0.9928
2003-11-25,0.9942
2003-11-26,0.9944
2003-11-27,0.9942
2003-11-28,0.9952
2003-12-01,0.9981
2003-12-02,0.9997
2003-12-03,1.0012
2003-12-04,1.0011
2003-12-05,1.0034
2003-12-08,1.0033
2003-12-09,1.0043
2003-12-10,1.007
2003-12-11,1.0082
2003-12-12,1.0074
2003-12-15,1.0079
2003-12-16,1.0101
2003-12-17,1.0074
2003-12-18,1.01
2003-12-19,1.0165
2003-12-22,1.0252
2003-12-23,1.0309
2003-12-24,1.0362
2003-12-25,1.0376
2003-12-26,1.0345
2003-12-29,1.0288
2003-12-30,1.0318
2003-12-31,1.0295
2004-01-02,1.032
2004-01-05,1.0431
2004-01-06,1.043
2004-01-07,1.0454
2004-01-08,1.0466
2004-01-09,1.0432
2004-01-12,1.0478
2004-01-13,1.0459
2004-01-14,1.043
2004-01-15,1.0414
2004-01-16,1.0443
2004-01-29,1.046
2004-01-30,1.0464
2004-02-02,1.0541
2004-02-03,1.0546
2004-02-04,1.0612
2004-02-05,1.0599
2004-02-06,1.057
2004-02-09,1.0593
2004-02-10,1.0579
2004-02-11,1.0575
2004-02-12,1.0541
2004-02-13,1.0553
2004-02-16,1.0593
2004-02-17,1.0633
2004-02-18,1.0649
2004-02-19,1.0667
2004-02-20,1.0671
2004-02-23,1.059
2004-02-24,1.0574
2004-02-25,1.0529
2004-02-26,1.0542
2004-02-27,1.0613
2004-03-01,1.0642
2004-03-02,1.0658
2004-03-03,1.0624
2004-03-04,1.0632
2004-03-05,1.0633
2004-03-08,1.0615
2004-03-09,1.0611
2004-03-10,1.068
2004-03-11,1.0737
2004-03-12,1.076
2004-03-15,1.0818
2004-03-16,1.0832
2004-03-17,1.0864
2004-03-18,1.0811
2004-03-19,1.086
2004-03-22,1.0864
2004-03-23,1.0822
2004-03-24,1.0833
