date,nav
20090304,2.2549
20090305,2.2555
20090306,2.2535
20090309,2.2444
20090310,2.2475
20090311,2.2457
20090312,2.2464
20090313,2.2464
20090316,2.2516
20090317,2.2603
20090318,2.2599
20090319,2.267
20090320,2.2632
20090323,2.2747
20090324,2.2756
20090325,2.2688
20090326,2.2771
20090327,2.2761
20090330,2.2736
20090331,2.2774
20090401,2.2799
20090402,2.2828
20090403,2.2815
20090407,2.2791
20090408,2.2669
20090409,2.2718
20090410,2.2809
20090413,2.2855
20090414,2.2891
20090415,2.288
20090416,2.2864
20090417,2.287
20090420,2.2926
20090421,2.288
20090422,2.276
20090423,2.2782
20090424,2.2767
20090427,2.2706
20090428,2.2698
20090429,2.2794
20090430,2.283
20090504,2.2924
20090505,2.2929
20090506,2.295
20090507,2.2944
20090508,2.2995
20090511,2.2936
20090512,2.3003
20090513,2.3044
20090514,2.3028
20090515,2.3035
20090518,2.303
20090519,2.3066
20090520,2.3046
20090521,2.2985
20090522,2.2968
20090525,2.2981
20090526,2.2944
20090527,2.2987
20090601,2.3116
20090602,2.3134
20090603,2.3234
20090604,2.3248
20090605,2.3233
20090608,2.325
20090609,2.3277
20090610,2.3287
20090611,2.3253
20090612,2.3193
20090615,2.3265
20090616,2.3259
20090617,2.334
20090618,2.3398
20090619,2.3455
20090622,2.3472
20090623,2.3456
20090624,2.3484
20090625,2.3491
20090626,2.35
20090629,2.3554
20090630,2.3576
20090701,2.3683
20090702,2.3733
20090703,2.3808
20090706,2.3853
20090707,2.378
20090708,2.3771
20090709,2.3803
20090710,2.3805
20090713,2.3759
20090714,2.3853
20090715,2.3876
20090716,2.3871
20090717,2.3872
20090720,2.3926
20090721,2.3873
20090722,2.3929
20090723,2.3974
20090724,2.3986
20090727,2.4059
20090728,2.4071
20090729,2.3906
20090730,2.3966
20090731,2.4064
20090803,2.4099
20090804,2.4086
20090805,2.4028
20090806,2.3969
20090807,2.3865
20090810,2.3849
20090811,2.3862
20090812,2.3709
20090813,2.3771
20090814,2.3653
20090817,2.3447
20090818,2.3491
20090819,2.3322
20090820,2.3445
20090821,2.3516
20090824,2.3552
20090825,2.3442
20090826,2.3517
20090827,2.3495
20090828,2.3371
20090831,2.312
20090901,2.3149
20090902,2.3196
20090903,2.3385
20090904,2.3407
20090907,2.3425
20090908,2.3523
20090909,2.3559
20090910,2.3531
20090911,2.3605
20090914,2.3673
20090915,2.3676
20090916,2.3631
20090917,2.3688
20090918,2.357
20090921,2.3577
20090922,2.3498
20090923,2.3415
20090924,2.3418
20090925,2.3404
20090928,2.3306
20090929,2.3301
20090930,2.3343
20091009,2.3482
20091012,2.3465
20091013,2.349
20091014,2.3531
20091015,2.3524
20091016,2.3539
20091019,2.3619
20091020,2.3671
20091021,2.3657
20091022,2.3643
20091023,2.3689
20091026,2.3696
20091027,2.3609
20091028,2.3614
20091029,2.3534
20091030,2.3564
20091102,2.3676
20091103,2.371
20091104,2.371
20091105,2.3737
20091106,2.3751
20091109,2.3761
20091110,2.3791
20091111,2.3771
20091112,2.3783
20091113,2.3805
20091116,2.3892
20091117,2.3896
20091118,2.39
20091119,2.3906
20091120,2.3915
20091123,2.3951
20091124,2.3832
20091125,2.3923
20091126,2.3804
20091127,2.3724
20091130,2.386
20091201,2.3914
20091202,2.3958
20091203,2.3958
20091204,2.3939
20091207,2.3972
20091208,2.3935
20091209,2.3862
20091210,2.3886
20091211,2.3889
20091214,2.3898
20091215,2.388
20091216,2.3874
20091217,2.3778
20091218,2.3679
20091221,2.3679
20091222,2.3596
20091223,2.3641
20091224,2.3745
20091225,2.3749
20091228,2.3806
20091229,2.3813
20091230,2.384
20091231,2.3871
20100104,2.3862
20100105,2.3883
20100106,2.387
20100107,2.3785
20100108,2.3792
20100111,2.3811
20100112,2.3876
20100113,2.3793
20100114,2.3864
20100115,2.3902
20100118,2.3955
20100119,2.3966
20100120,2.3874
20100121,2.3892
20100122,2.3821
20100125,2.3764
20100126,2.3651
20100127,2.3635
20100128,2.3669
20100129,2.368
20100201,2.366
20100202,2.3649
20100203,2.3696
20100204,2.3697
20100205,2.3627
20100208,2.3611
20100209,2.3635
20100210,2.3675
20100211,2.3681
20100212,2.3714
20100222,2.3705
20100223,2.369
20100224,2.3746
20100225,2.3789
20100226,2.381
20100301,2.3855
20100302,2.3852
20100303,2.3876
20100304,2.3778
20100305,2.3797
20100308,2.3816
20100309,2.3823
20100310,2.3797
20100311,2.3797
20100312,2.3762
20100315,2.3746
20100316,2.3771
20100317,2.3848
20100318,2.3846
20100319,2.3871
20100322,2.389
20100323,2.387
20100324,2.3886
20100325,2.3843
20100326,2.3884
20100329,2.3949
20100330,2.3959
20100331,2.3944
20100401,2.4001
20100402,2.403
20100406,2.4023
20100407,2.4001
20100408,2.4008
20100409,2.4045
20100412,2.4048
20100413,2.4059
20100414,2.4087
20100415,2.4065
20100416,2.4057
20100419,2.3938
20100420,2.3986
20100421,2.4057
20100422,2.4071
20100423,2.4069
20100426,2.407
20100427,2.4017
20100428,2.4004
20100429,2.3938
20100430,2.3915
20100504,2.3918
20100505,2.3959
20100506,2.3871
20100507,2.3845
20100510,2.3802
20100511,2.3754
20100512,2.3724
20100513,2.3808
20100514,2.3828
20100517,2.371
20100518,2.3774
20100519,2.3774
20100520,2.3726
20100521,2.3775
20100524,2.3875
20100525,2.384
20100526,2.3826
20100527,2.3866
20100528,2.3872
20100531,2.3803
20100601,2.3749
20100602,2.3767
20100603,2.3763
20100604,2.3765
20100607,2.3747
20100608,2.3766
20100609,2.3832
20100610,2.3826
20100611,2.3805
20100617,2.3758
20100618,2.3664
20100621,2.3727
20100622,2.3741
20100623,2.3732
20100624,2.3727
20100625,2.3702
20100628,2.3687
20100629,2.3594
20100630,2.3576
20100701,2.3544
20100702,2.3533
20100705,2.3525
20100706,2.3587
20100707,2.362
20100708,2.3618
20100709,2.3692
20100712,2.3717
20100713,2.3677
20100714,2.3699
20100715,2.367
20100716,2.3681
20100719,2.3739
20100720,2.3787
20100721,2.3785
20100722,2.3817
20100723,2.3815
20100726,2.3837
20100727,2.3829
20100728,2.3905
20100729,2.391
20100730,2.3913
20100802,2.3969
20100803,2.3926
20100804,2.3944
20100805,2.3957
20100806,2.4005
20100809,2.4042
20100810,2.3939
20100811,2.3961
20100812,2.3947
20100813,2.3978
20100816,2.4035
20100817,2.4053
20100818,2.4072
20100819,2.408
20100820,2.4024
20100823,2.4041
20100824,2.4065
20100825,2.4018
20100826,2.4027
20100827,2.4052
20100830,2.4131
20100831,2.4132
20100901,2.4101
20100902,2.4174
20100903,2.4208
20100906,2.4193
20100907,2.4197
20100908,2.4237
20100909,2.4186
20100910,2.4213
20100913,2.4289
20100914,2.4295
20100915,2.423
20100916,2.4175
20100917,2.4212
20100920,2.4194
20100921,2.4203
20100927,2.4285
20100928,2.4327
20100929,2.4281
20100930,2.4341
20101008,2.4429
20101011,2.438
20101012,2.4385
20101013,2.439
20101014,2.4326
20101015,2.4389
20101018,2.434
20101019,2.4414
20101020,2.4384
20101021,2.4351
20101022,2.4355
20101025,2.4473
20101026,2.4466
20101027,2.4376
20101028,2.439
20101029,2.4428
20101101,2.457
20101102,2.4516
20101103,2.4438
20101104,2.4527
20101105,2.4561
20101108,2.4615
20101109,2.4579
20101110,2.455
20101111,2.4538
20101112,2.4306
20101115,2.443
20101116,2.4309
20101117,2.4156
20101118,2.4238
20101119,2.4357
20101122,2.4378
20101123,2.4338
20101124,2.4447
20101125,2.4439
20101126,2.4428
20101129,2.4458
20101130,2.4422
20101201,2.4419
20101202,2.4402
20101203,2.4371
20101206,2.432
20101207,2.4427
20101208,2.4422
20101209,2.4362
20101210,2.4401
20101213,2.4523
20101214,2.4552
20101215,2.452
20101216,2.4508
20101217,2.4507
20101220,2.4457
20101221,2.4472
20101222,2.4436
20101223,2.4378
20101224,2.4314
20101227,2.4245
20101228,2.4193
20101229,2.4253
20101230,2.4289
20101231,2.4432
20110104,2.4504
20110105,2.4527
20110106,2.4508
20110107,2.4466
20110110,2.4372
20110111,2.4382
20110112,2.4371
20110113,2.4374
20110114,2.4276
20110117,2.412
20110118,2.4164
20110119,2.4239
20110120,2.411
20110121,2.4133
20110124,2.4069
20110125,2.4056
20110126,2.4112
20110127,2.4194
20110128,2.4222
20110131,2.4279
20110201,2.4282
20110209,2.4236
20110210,2.4318
20110211,2.4334
20110214,2.4446
20110215,2.4444
20110216,2.4491
20110217,2.4477
20110218,2.4428
20110221,2.4491
20110222,2.436
20110223,2.4379
20110224,2.44
20110225,2.4411
20110228,2.4494
20110301,2.4513
20110302,2.4497
20110303,2.4451
20110304,2.4492
20110307,2.4561
20110308,2.4558
20110309,2.4582
20110310,2.4532
20110311,2.4513
20110314,2.4566
20110315,2.4482
20110316,2.455
20110317,2.4489
20110318,2.4515
20110321,2.4478
20110322,2.4493
20110323,2.4565
20110324,2.4566
20110325,2.4595
20110328,2.4574
20110329,2.4518
20110330,2.4494
20110331,2.4474
20110401,2.4516
20110406,2.4507
20110407,2.4527
20110408,2.458
20110411,2.4553
20110412,2.4532
20110413,2.4598
20110414,2.4585
20110415,2.4596
20110418,2.4593
20110419,2.4534
20110420,2.4532
20110421,2.4552
20110422,2.4535
20110425,2.4487
20110426,2.446
20110427,2.4449
20110428,2.4384
20110429,2.4429
20110503,2.4454
20110504,2.4369
20110505,2.4384
20110506,2.4403
20110509,2.4419
20110510,2.4434
20110511,2.4442
20110512,2.4412
20110513,2.4431
20110516,2.4414
20110517,2.4422
20110518,2.4454
20110519,2.4436
20110520,2.4425
20110523,2.4302
20110524,2.4294
20110525,2.4253
20110526,2.4239
20110527,2.4239
20110530,2.4239
20110531,2.4283
20110601,2.4307
20110602,2.4266
20110603,2.43
20110607,2.4312
20110608,2.4312
20110609,2.4238
20110610,2.4252
20110613,2.4234
20110614,2.4294
20110615,2.4266
20110616,2.4223
20110617,2.4214
20110620,2.4194
20110621,2.4229
20110622,2.4233
20110623,2.4305
20110624,2.4356
20110627,2.4366
20110628,2.4379
20110629,2.4348
20110630,2.4396
20110701,2.4414
20110704,2.4485
20110705,2.4483
20110706,2.4483
20110707,2.4486
20110708,2.4502
20110711,2.452
20110712,2.4471
20110713,2.4522
20110714,2.4512
20110715,2.4516
20110718,2.4526
20110719,2.4485
20110720,2.4471
20110721,2.4448
20110722,2.4462
20110725,2.435
20110726,2.4352
20110727,2.4396
20110728,2.4397
20110729,2.438
20110801,2.4375
20110802,2.4346
20110803,2.4356
20110804,2.4371
20110805,2.4325
20110808,2.4243
20110809,2.4275
20110810,2.434
20110811,2.4407
20110812,2.442
20110815,2.4438
20110816,2.4412
20110817,2.4388
20110818,2.4317
20110819,2.4311
20110822,2.4255
20110823,2.431
20110824,2.4318
20110825,2.4371
20110826,2.4372
20110829,2.4337
20110830,2.4289
20110831,2.4283
20110901,2.4256
20110902,2.422
20110905,2.4159
20110906,2.4118
20110907,2.4183
20110908,2.4148
20110909,2.4129
20110913,2.4094
20110914,2.409
20110915,2.4088
20110916,2.4092
20110919,2.4041
20110920,2.4045
20110921,2.4125
20110922,2.401
20110923,2.3992
20110926,2.3948
20110927,2.3973
20110928,2.3935
20110929,2.3901
20110930,2.3883
20111010,2.3883
20111011,2.3864
20111012,2.3966
20111013,2.3999
20111014,2.4001
20111017,2.4038
20111018,2.4014
20111019,2.4009
20111020,2.3957
20111021,2.3929
20111024,2.4016
20111025,2.4081
20111026,2.4118
20111027,2.4118
20111028,2.418
20111031,2.4186
20111101,2.4207
20111102,2.4274
20111103,2.4263
20111104,2.4293
20111107,2.4254
20111108,2.4247
20111109,2.4292
20111110,2.4277
20111111,2.4282
20111114,2.4345
20111115,2.4326
20111116,2.4234
20111117,2.4219
20111118,2.4165
20111121,2.4158
20111122,2.4174
20111123,2.416
20111124,2.4177
20111125,2.4164
20111128,2.4181
20111129,2.4206
20111130,2.4129
20111201,2.4251
20111202,2.4236
20111205,2.4169
20111206,2.4153
20111207,2.4163
20111208,2.4159
20111209,2.4113
20111212,2.407
20111213,2.4006
20111214,2.3988
20111215,2.3966
20111216,2.405
20111219,2.4056
20111220,2.4031
20111221,2.399
20111222,2.3999
20111223,2.4015
20111226,2.3979
20111227,2.3889
20111228,2.387
20111229,2.3896
20111230,2.3975
20111231,2.3976
20120104,2.3869
20120105,2.381
20120106,2.3837
20120109,2.3922
20120110,2.4039
20120111,2.4026
20120112,2.4022
20120113,2.3926
20120116,2.3811
20120117,2.393
20120118,2.3815
20120119,2.388
20120120,2.3973
20120130,2.3935
20120131,2.3951
20120201,2.3937
20120202,2.3987
20120203,2.4027
20120206,2.4044
20120207,2.3983
20120208,2.4047
20120209,2.4058
20120210,2.4064
20120213,2.4063
20120214,2.4056
20120215,2.4084
20120216,2.4064
20120217,2.4062
20120220,2.4095
20120221,2.4132
20120222,2.4187
20120223,2.4198
20120224,2.4257
20120227,2.4248
20120228,2.4247
20120229,2.4226
20120301,2.423
20120302,2.4286
20120305,2.4267
20120306,2.4234
20120307,2.4212
20120308,2.4264
20120309,2.4333
20120312,2.4352
20120313,2.4397
20120314,2.43
20120315,2.4302
20120316,2.4389
20120319,2.4399
20120320,2.4327
20120321,2.4302
20120322,2.4302
20120323,2.427
20120326,2.4311
20120327,2.4251
20120328,2.4156
20120329,2.4144
20120330,2.4155
20120331,2.4156
20120405,2.4262
20120406,2.4305
20120409,2.4279
20120410,2.4298
20120411,2.4304
20120412,2.4366
20120413,2.4369
20120416,2.4366
20120417,2.4303
20120418,2.4381
20120419,2.4358
20120420,2.44
20120423,2.4378
20120424,2.4381
20120425,2.4396
20120426,2.4416
20120427,2.4434
20120502,2.4501
20120503,2.4521
20120504,2.4581
20120507,2.4623
20120508,2.4591
20120509,2.4535
20120510,2.4528
20120511,2.4536
20120514,2.4525
20120515,2.4541
20120516,2.4489
20120517,2.4533
20120518,2.4485
20120521,2.4525
20120522,2.4605
20120523,2.4614
20120524,2.4554
20120525,2.454
20120528,2.461
20120529,2.464
20120530,2.4646
20120531,2.4665
20120601,2.4678
20120604,2.4607
20120605,2.4614
20120606,2.4604
20120607,2.4623
20120608,2.4648
20120611,2.4721
20120612,2.4715
20120613,2.479
20120614,2.4795
20120615,2.4801
20120618,2.4828
20120619,2.4787
20120620,2.4764
20120621,2.4714
20120625,2.4648
20120626,2.4661
20120627,2.4687
20120628,2.4676
20120629,2.4751
20120630,2.4751
20120702,2.4796
20120703,2.4825
20120704,2.4797
20120705,2.4768
20120706,2.49
20120709,2.4858
20120710,2.4812
20120711,2.4867
20120712,2.4924
20120713,2.4918
20120716,2.4827
20120717,2.4804
20120718,2.4762
20120719,2.4778
20120720,2.4769
20120723,2.4722
20120724,2.4756
20120725,2.4753
20120726,2.4715
20120727,2.4694
20120730,2.4677
20120731,2.4661
20120801,2.4697
20120802,2.4657
20120803,2.4702
20120806,2.4761
20120807,2.476
20120808,2.4731
20120809,2.4807
20120810,2.4777
20120813,2.4708
20120814,2.4719
20120815,2.4691
20120816,2.4649
20120817,2.4587
20120820,2.4593
20120821,2.464
20120822,2.4594
20120823,2.4579
20120824,2.4553
20120827,2.449
20120828,2.4479
20120829,2.444
20120830,2.4387
20120831,2.4389
20120903,2.448
20120904,2.4465
20120905,2.4461
20120906,2.4484
20120907,2.4624
20120910,2.462
20120911,2.4595
20120912,2.4607
20120913,2.4584
20120914,2.4582
20120917,2.4494
20120918,2.4481
20120919,2.4477
20120920,2.4409
20120921,2.4412
20120924,2.4453
20120925,2.4458
20120926,2.4405
20120927,2.4501
20120928,2.4581
20120930,2.4584
20121008,2.4546
20121009,2.4628
20121010,2.465
20121011,2.4621
20121012,2.4628
20121015,2.4667
20121016,2.4699
20121017,2.4705
20121018,2.476
20121019,2.474
20121022,2.4765
20121023,2.4697
20121024,2.4696
20121025,2.4664
20121026,2.4629
20121029,2.465
20121030,2.4672
20121031,2.4704
20121101,2.4774
20121102,2.4766
20121105,2.472
20121106,2.4688
20121107,2.4687
20121108,2.4635
20121109,2.4622
20121112,2.4603
20121113,2.4546
20121114,2.4567
20121115,2.4546
20121116,2.4511
20121119,2.4446
20121120,2.4451
20121121,2.4473
20121122,2.4425
20121123,2.4451
20121126,2.4408
20121127,2.4381
20121128,2.4347
20121129,2.4349
20121130,2.4389
20121203,2.4298
20121204,2.433
20121205,2.443
20121206,2.4416
20121207,2.4479
20121210,2.4506
20121211,2.4494
20121212,2.4518
20121213,2.4483
20121214,2.4612
20121217,2.4599
20121218,2.4597
20121219,2.4619
20121220,2.464
20121221,2.4645
20121224,2.4656
20121225,2.4758
20121226,2.4794
20121227,2.4793
20121228,2.4851
20121231,2.4935
20130104,2.4904
20130107,2.4911
20130108,2.4944
20130109,2.4993
20130110,2.4999
20130111,2.4927
20130114,2.5058
20130115,2.5076
20130116,2.5036
20130117,2.502
20130118,2.5081
20130121,2.508
20130122,2.5062
20130123,2.508
20130124,2.5027
20130125,2.5004
20130128,2.5115
20130129,2.5157
20130130,2.5166
20130131,2.5146
20130201,2.5218
20130204,2.5165
20130205,2.5224
20130206,2.525
20130207,2.5264
20130208,2.5306
20130218,2.5261
20130219,2.5194
20130220,2.5274
20130221,2.5217
20130222,2.522
20130225,2.5255
20130226,2.5204
20130227,2.5219
20130228,2.5321
20130301,2.536
20130304,2.5225
20130305,2.534
20130306,2.5367
20130307,2.529
20130308,2.5252
20130311,2.5262
20130312,2.5196
20130313,2.5164
20130314,2.5203
20130315,2.5218
20130318,2.5207
20130319,2.5204
20130320,2.531
20130321,2.5346
20130322,2.5356
20130325,2.5366
20130326,2.5352
20130327,2.5374
20130328,2.5301
20130329,2.5313
20130401,2.5336
20130402,2.5243
20130403,2.5222
20130408,2.5287
20130409,2.5298
20130410,2.5274
20130411,2.5283
20130412,2.5293
20130415,2.5284
20130416,2.5329
20130417,2.5387
20130418,2.5384
20130419,2.5481
20130422,2.5492
20130423,2.5388
20130424,2.5476
20130425,2.5416
20130426,2.5351
20130502,2.5406
20130503,2.5473
20130506,2.5543
20130507,2.5546
20130508,2.5584
20130509,2.5585
20130510,2.5579
20130513,2.5596
20130514,2.5536
20130515,2.5632
20130516,2.5667
20130517,2.5703
20130520,2.5739
20130521,2.5781
20130522,2.5708
20130523,2.5715
20130524,2.5765
20130527,2.5848
20130528,2.5833
20130529,2.5841
20130530,2.5865
20130531,2.5818
20130603,2.5778
20130604,2.5715
20130605,2.5742
20130606,2.568
20130607,2.5644
20130613,2.5579
20130614,2.568
20130617,2.5703
20130618,2.5719
20130619,2.5689
20130620,2.5522
20130621,2.5514
20130624,2.5302
20130625,2.5346
20130626,2.5527
20130627,2.5504
20130628,2.5515
20130630,2.5515
20130701,2.5634
20130702,2.571
20130703,2.5757
20130704,2.5731
20130705,2.5681
20130708,2.558
20130709,2.5606
20130710,2.5693
20130711,2.5784
20130712,2.576
20130715,2.5883
20130716,2.588
20130717,2.5806
20130718,2.5772
20130719,2.5713
20130722,2.5778
20130723,2.5894
20130724,2.5931
20130725,2.5803
20130726,2.58
20130729,2.5701
20130730,2.565
20130731,2.5705
20130801,2.5851
20130802,2.5863
20130805,2.5916
20130806,2.594
20130807,2.5861
20130808,2.5842
20130809,2.5817
20130812,2.5829
20130813,2.5832
20130814,2.5826
20130815,2.5772
20130816,2.5697
20130819,2.5811
20130820,2.5801
20130821,2.5809
20130822,2.5849
20130823,2.585
20130826,2.5934
20130827,2.5952
20130828,2.5866
20130829,2.5843
20130830,2.5753
20130902,2.5796
20130903,2.5868
20130904,2.5864
20130905,2.5893
20130906,2.5911
20130909,2.5977
20130910,2.5973
20130911,2.5885
20130912,2.5862
20130913,2.5912
20130916,2.5939
20130917,2.5893
20130918,2.5911
20130923,2.6048
20130924,2.605
20130925,2.6004
20130926,2.5951
20130927,2.5976
20130930,2.6016
20131008,2.61
20131009,2.6137
20131010,2.6082
20131011,2.6081
20131014,2.6093
20131015,2.6064
20131016,2.594
20131017,2.5911
20131018,2.5976
20131021,2.6097
20131022,2.6003
20131023,2.5911
20131024,2.5847
20131025,2.5752
20131028,2.5762
20131029,2.5728
20131030,2.5789
20131031,2.5701
20131101,2.5712
20131104,2.5705
20131105,2.5725
20131106,2.5663
20131107,2.5596
20131108,2.5551
20131111,2.5588
20131112,2.5635
20131113,2.5564
20131114,2.5608
20131115,2.5678
20131118,2.5767
20131119,2.5725
20131120,2.5736
20131121,2.5707
20131122,2.5689
20131125,2.5673
20131126,2.5657
20131127,2.5722
20131128,2.5782
20131129,2.5822
20131202,2.5644
20131203,2.5721
20131204,2.576
20131205,2.5691
20131206,2.5646
20131209,2.5682
20131210,2.5671
20131211,2.5634
20131212,2.5676
20131213,2.5705
20131216,2.568
20131217,2.5643
20131218,2.5648
20131219,2.5624
20131220,2.5582
20131223,2.5605
20131224,2.564
20131225,2.5712
20131226,2.5658
20131227,2.5747
20131230,2.5769
20131231,2.5788
20140102,2.5811
20140103,2.5809
20140106,2.5745
20140107,2.5788
20140108,2.5836
20140109,2.5818
20140110,2.576
20140113,2.5752
20140114,2.5821
20140115,2.5882
20140116,2.5865
20140117,2.5824
20140120,2.5778
20140121,2.585
20140122,2.5952
20140123,2.6024
20140124,2.6108
20140127,2.6091
20140128,2.6078
20140129,2.6142
20140130,2.6132
20140207,2.6202
20140210,2.632
20140211,2.6261
20140212,2.6285
20140213,2.6199
20140214,2.6288
20140217,2.6386
20140218,2.6391
20140219,2.6378
20140220,2.6324
20140221,2.6355
20140224,2.6399
20140225,2.6266
20140226,2.6307
20140227,2.6278
20140228,2.631
20140303,2.6388
20140304,2.6354
20140305,2.6321
20140306,2.6318
20140307,2.6307
20140310,2.6177
20140311,2.6189
20140312,2.6175
20140313,2.6251
20140314,2.6223
20140317,2.6332
20140318,2.6352
20140319,2.6301
20140320,2.6188
20140321,2.6239
20140324,2.6203
20140325,2.6187
20140326,2.6222
20140327,2.6135
20140328,2.603
20140331,2.604
20140401,2.61
20140402,2.6067
20140403,2.6064
20140404,2.6138
20140408,2.619
20140409,2.6232
20140410,2.6257
20140411,2.6241
20140414,2.6239
20140415,2.6212
20140416,2.6195
20140417,2.6227
20140418,2.626
20140421,2.6226
20140422,2.6185
20140423,2.616
20140424,2.6111
20140425,2.6055
20140428,2.5991
20140429,2.604
20140430,2.6064
20140505,2.6102
20140506,2.6138
20140507,2.6081
20140508,2.608
20140509,2.6074
20140512,2.6143
20140513,2.614
20140514,2.6136
20140515,2.6069
20140516,2.603
20140519,2.6007
20140520,2.602
20140521,2.606
20140522,2.6099
20140523,2.6159
20140526,2.621
20140527,2.6189
20140528,2.6254
20140529,2.6231
20140530,2.6242
20140603,2.6256
20140604,2.6244
20140605,2.6316
20140606,2.6316
20140609,2.6282
20140610,2.6357
20140611,2.6396
20140612,2.6406
20140613,2.6454
20140616,2.6495
20140617,2.6452
20140618,2.6416
20140619,2.6318
20140620,2.6377
20140623,2.6419
20140624,2.6445
20140625,2.6427
20140626,2.6483
20140627,2.6496
20140630,2.6538
20140701,2.656
20140702,2.6572
20140703,2.6564
20140704,2.6531
20140707,2.6518
20140708,2.6551
20140709,2.648
20140710,2.6478
20140711,2.6523
20140714,2.6592
20140715,2.6551
20140716,2.653
20140717,2.6506
20140718,2.6503
20140721,2.6491
20140722,2.6551
20140723,2.6506
20140724,2.647
20140725,2.6514
20140728,2.6579
20140729,2.6632
20140730,2.6646
20140731,2.6663
20140801,2.6636
20140804,2.6688
20140805,2.6692
20140806,2.6698
20140807,2.6644
20140808,2.6681
20140811,2.6762
20140812,2.6756
20140813,2.679
20140814,2.6764
20140815,2.6813
20140818,2.6871
20140819,2.6876
20140820,2.6855
20140821,2.6861
20140822,2.69
20140825,2.6863
20140826,2.6804
20140827,2.6836
20140828,2.6808
20140829,2.6853
20140901,2.6945
20140902,2.6996
20140903,2.704
20140904,2.7097
20140905,2.7117
20140909,2.7131
20140910,2.7135
20140911,2.7132
20140912,2.717
20140915,2.7206
20140916,2.7064
20140917,2.709
20140918,2.7152
20140919,2.7208
20140922,2.7169
20140923,2.7244
20140924,2.7307
20140925,2.7283
20140926,2.7318
20140929,2.7361
20140930,2.7399
20141008,2.7454
20141009,2.7439
20141010,2.7411
20141013,2.7399
20141014,2.7382
20141015,2.742
20141016,2.7385
20141017,2.7333
20141020,2.7424
20141021,2.7403
20141022,2.7364
20141023,2.7311
20141024,2.7325
20141027,2.7354
20141028,2.7468
20141029,2.7554
20141030,2.759
20141031,2.7606
20141103,2.7689
20141104,2.7672
20141105,2.7702
20141106,2.7747
20141107,2.7743
20141110,2.7827
20141111,2.77
20141112,2.7774
20141113,2.7707
20141114,2.769
20141117,2.7761
20141118,2.7768
20141119,2.7796
20141120,2.78
20141121,2.789
20141124,2.8014
20141125,2.8084
20141126,2.8139
20141127,2.818
20141128,2.8248
20141201,2.8244
20141202,2.8324
20141203,2.8318
20141204,2.8428
20141205,2.8352
20141208,2.8364
20141209,2.8018
20141210,2.8263
20141211,2.8318
20141212,2.8328
20141215,2.8364
20141216,2.8412
20141217,2.8432
20141218,2.8409
20141219,2.8383
20141222,2.8248
20141223,2.8139
20141224,2.8107
20141225,2.8224
20141226,2.8325
20141229,2.8277
20141230,2.8251
20141231,2.8395
20150105,2.8508
20150106,2.8534
20150107,2.8491
20150108,2.8381
20150109,2.8381
20150112,2.8364
20150113,2.8446
20150114,2.8451
20150115,2.8557
20150116,2.8637
20150119,2.8319
20150120,2.8455
20150121,2.8616
20150122,2.8658
20150123,2.8586
20150126,2.868
20150127,2.8725
20150128,2.8651
20150129,2.8618
20150130,2.8545
20150202,2.8509
20150203,2.8584
20150204,2.8557
20150205,2.8558
20150206,2.8449
20150209,2.8441
20150210,2.8535
20150211,2.8618
20150212,2.8653
20150213,2.8739
20150216,2.8859
20150217,2.8926
20150225,2.8836
20150226,2.8865
20150227,2.8919
20150302,2.9006
20150303,2.8909
20150304,2.898
20150305,2.8938
20150306,2.8846
20150309,2.8931
20150310,2.9003
20150311,2.9047
20150312,2.905
20150313,2.917
20150316,2.936
20150317,2.9417
20150318,2.9537
20150319,2.9594
20150320,2.9715
20150323,2.9939
20150324,3.0027
20150325,3.0064
20150326,2.9933
20150327,2.9983
20150330,2.9976
20150331,3.0013
20150401,3.0156
20150402,3.0279
20150403,3.0386
20150407,3.0462
20150408,3.0335
20150409,3.0258
20150410,3.0435
20150413,3.0562
20150414,3.0611
20150415,3.0396
20150416,3.0467
20150417,3.0482
20150420,3.0332
20150421,3.0549
20150422,3.0792
20150423,3.0811
20150424,3.0761
20150427,3.0838
20150428,3.0704
20150429,3.0847
20150430,3.0968
20150504,3.1065
20150505,3.08
20150506,3.0753
20150507,3.0679
20150508,3.095
20150511,3.1232
20150512,3.1448
20150513,3.1516
20150514,3.1546
20150515,3.1574
20150518,3.1778
20150519,3.1987
20150520,3.2128
20150521,3.2376
20150522,3.248
20150525,3.2664
20150526,3.2968
20150527,3.3163
20150528,3.2747
20150529,3.2839
20150601,3.3185
20150602,3.3466
20150603,3.3492
20150604,3.3331
20150605,3.3398
20150608,3.3267
20150609,3.33
20150610,3.3442
20150611,3.3527
20150612,3.3592
20150615,3.3323
20150616,3.3042
20150617,3.3175
20150618,3.2947
20150619,3.2472
20150623,3.248
20150624,3.2646
20150625,3.2324
20150626,3.1745
20150629,3.1179
20150630,3.1446
20150701,3.1104
20150702,3.0701
20150703,3.0329
20150706,3.0331
20150707,3.0033
20150708,2.9787
20150709,3.0033
20150710,3.0381
20150713,3.0792
20150714,3.0952
20150715,3.0565
20150716,3.0729
20150717,3.1097
20150720,3.1208
20150721,3.1293
20150722,3.1415
20150723,3.1627
20150724,3.1521
20150727,3.0997
20150728,3.0863
20150729,3.1156
20150730,3.0994
20150731,3.0914
20150803,3.0706
20150804,3.106
20150805,3.0962
20150806,3.0944
20150807,3.1189
20150810,3.153
20150811,3.1525
