净值日期,累计净值
2010-07-23,1.079
2010-07-26,1.08
2010-07-27,1.079
2010-07-28,1.084
2010-07-29,1.084
2010-07-30,1.084
2010-08-02,1.088
2010-08-03,1.084
2010-08-04,1.085
2010-08-05,1.085
2010-08-06,1.089
2010-08-09,1.091
2010-08-10,1.087
2010-08-11,1.088
2010-08-12,1.088
2010-08-13,1.09
2010-08-16,1.091
2010-08-17,1.091
2010-08-18,1.091
2010-08-19,1.092
2010-08-20,1.092
2010-08-23,1.093
2010-08-24,1.094
2010-08-25,1.094
2010-08-26,1.094
2010-08-27,1.094
2010-08-30,1.094
2010-08-31,1.096
2010-09-01,1.095
2010-09-02,1.097
2010-09-03,1.098
2010-09-06,1.098
2010-09-07,1.098
2010-09-08,1.1
2010-09-09,1.097
2010-09-10,1.096
2010-09-13,1.096
2010-09-14,1.095
2010-09-15,1.093
2010-09-16,1.093
2010-09-17,1.093
2010-09-20,1.092
2010-09-21,1.092
2010-09-27,1.092
2010-09-28,1.091
2010-09-29,1.091
2010-09-30,1.094
2010-10-08,1.099
2010-10-11,1.105
2010-10-12,1.105
2010-10-13,1.112
2010-10-14,1.116
2010-10-15,1.122
2010-10-18,1.123
2010-10-19,1.125
2010-10-20,1.121
2010-10-21,1.117
2010-10-22,1.118
2010-10-25,1.126
2010-10-26,1.128
2010-10-27,1.124
2010-10-28,1.119
2010-10-29,1.118
2010-11-01,1.123
2010-11-02,1.121
2010-11-03,1.117
2010-11-04,1.121
2010-11-05,1.117
2010-11-08,1.117
2010-11-09,1.114
2010-11-10,1.109
2010-11-11,1.113
2010-11-12,1.1
2010-11-15,1.104
2010-11-16,1.096
2010-11-17,1.089
2010-11-18,1.093
2010-11-19,1.096
2010-11-22,1.093
2010-11-23,1.089
2010-11-24,1.092
2010-11-25,1.096
2010-11-26,1.093
2010-11-29,1.093
2010-11-30,1.088
2010-12-01,1.089
2010-12-02,1.091
2010-12-03,1.092
2010-12-06,1.091
2010-12-07,1.092
2010-12-08,1.089
2010-12-09,1.089
2010-12-10,1.092
2010-12-13,1.095
2010-12-14,1.097
2010-12-15,1.095
2010-12-16,1.095
2010-12-17,1.096
2010-12-20,1.09
2010-12-21,1.093
2010-12-22,1.091
2010-12-23,1.091
2010-12-24,1.088
2010-12-27,1.084
2010-12-28,1.082
2010-12-29,1.085
2010-12-30,1.087
2010-12-31,1.094
2011-01-04,1.093
2011-01-05,1.091
2011-01-06,1.091
2011-01-07,1.093
2011-01-10,1.093
2011-01-11,1.096
2011-01-12,1.098
2011-01-13,1.1
2011-01-14,1.098
2011-01-17,1.093
2011-01-18,1.093
2011-01-19,1.096
2011-01-20,1.088
2011-01-21,1.091
2011-01-24,1.092
2011-01-25,1.093
2011-01-26,1.096
2011-01-27,1.098
2011-01-28,1.097
2011-01-31,1.098
2011-02-01,1.097
2011-02-09,1.093
2011-02-10,1.095
2011-02-11,1.095
2011-02-14,1.104
2011-02-15,1.102
2011-02-16,1.101
2011-02-17,1.101
2011-02-18,1.097
2011-02-21,1.098
2011-02-22,1.092
2011-02-23,1.094
2011-02-24,1.094
2011-02-25,1.093
2011-02-28,1.094
2011-03-01,1.095
2011-03-02,1.095
2011-03-03,1.099
2011-03-04,1.103
2011-03-07,1.11
2011-03-08,1.109
2011-03-09,1.109
2011-03-10,1.104
2011-03-11,1.101
2011-03-14,1.1
2011-03-15,1.096
2011-03-16,1.099
2011-03-17,1.096
2011-03-18,1.099
2011-03-21,1.099
2011-03-22,1.102
2011-03-23,1.105
2011-03-24,1.104
2011-03-25,1.109
2011-03-28,1.11
2011-03-29,1.109
2011-03-30,1.11
2011-03-31,1.106
2011-04-01,1.112
2011-04-06,1.118
2011-04-07,1.118
2011-04-08,1.119
2011-04-11,1.119
2011-04-12,1.121
2011-04-13,1.128
2011-04-14,1.131
2011-04-15,1.133
2011-04-18,1.136
2011-04-19,1.128
2011-04-20,1.127
2011-04-21,1.129
2011-04-22,1.128
2011-04-25,1.123
2011-04-26,1.124
2011-04-27,1.125
2011-04-28,1.127
2011-04-29,1.129
2011-05-03,1.131
2011-05-04,1.127
2011-05-05,1.126
2011-05-06,1.125
2011-05-09,1.126
2011-05-10,1.128
2011-05-11,1.127
2011-05-12,1.126
2011-05-13,1.127
2011-05-16,1.122
2011-05-17,1.122
2011-05-18,1.125
2011-05-19,1.124
2011-05-20,1.124
2011-05-23,1.115
2011-05-24,1.115
2011-05-25,1.111
2011-05-26,1.111
2011-05-27,1.112
2011-05-30,1.113
2011-05-31,1.116
2011-06-01,1.117
2011-06-02,1.11
2011-06-03,1.112
2011-06-07,1.113
2011-06-08,1.111
2011-06-09,1.105
2011-06-10,1.107
2011-06-13,1.105
2011-06-14,1.106
2011-06-15,1.102
2011-06-16,1.096
2011-06-17,1.095
2011-06-20,1.093
2011-06-21,1.097
2011-06-22,1.097
2011-06-23,1.1
2011-06-24,1.109
2011-06-27,1.108
2011-06-28,1.105
2011-06-29,1.098
2011-06-30,1.104
2011-07-01,1.103
2011-07-04,1.109
2011-07-05,1.109
2011-07-06,1.106
2011-07-07,1.103
2011-07-08,1.102
2011-07-11,1.101
2011-07-12,1.094
2011-07-13,1.098
2011-07-14,1.096
2011-07-15,1.094
2011-07-18,1.089
2011-07-19,1.083
2011-07-20,1.079
2011-07-21,1.073
2011-07-22,1.073
2011-07-25,1.062
2011-07-26,1.061
2011-07-27,1.061
2011-07-28,1.055
2011-07-29,1.055
2011-08-01,1.053
2011-08-02,1.049
2011-08-03,1.048
2011-08-04,1.052
2011-08-05,1.046
2011-08-08,1.039
2011-08-09,1.042
2011-08-10,1.043
2011-08-11,1.05
2011-08-12,1.054
2011-08-15,1.062
2011-08-16,1.061
2011-08-17,1.059
2011-08-18,1.053
2011-08-19,1.046
2011-08-22,1.045
2011-08-23,1.049
2011-08-24,1.045
2011-08-25,1.054
2011-08-26,1.054
2011-08-29,1.036
2011-08-30,1.028
2011-08-31,1.026
2011-09-01,1.021
2011-09-02,1.006
2011-09-05,0.994
2011-09-06,0.993
2011-09-07,1.004
2011-09-08,1.002
2011-09-09,1.003
2011-09-13,1.0
2011-09-14,1.001
2011-09-15,0.999
2011-09-16,1.0
2011-09-19,0.995
2011-09-20,0.994
2011-09-21,0.996
2011-09-22,0.982
2011-09-23,0.976
2011-09-26,0.963
2011-09-27,0.967
2011-09-28,0.96
2011-09-29,0.942
2011-09-30,0.96
2011-10-10,0.958
2011-10-11,0.961
2011-10-12,0.976
2011-10-13,0.984
2011-10-14,0.989
2011-10-17,0.998
2011-10-18,0.988
2011-10-19,0.99
2011-10-20,0.986
2011-10-21,1.001
2011-10-24,1.01
2011-10-25,1.014
2011-10-26,1.017
2011-10-27,1.012
2011-10-28,1.017
2011-10-31,1.021
2011-11-01,1.03
2011-11-02,1.037
2011-11-03,1.037
2011-11-04,1.04
2011-11-07,1.04
2011-11-08,1.037
2011-11-09,1.044
2011-11-10,1.039
2011-11-11,1.039
2011-11-14,1.046
2011-11-15,1.043
2011-11-16,1.032
2011-11-17,1.026
2011-11-18,1.02
2011-11-21,1.022
2011-11-22,1.026
2011-11-23,1.026
2011-11-24,1.024
2011-11-25,1.025
2011-11-28,1.025
2011-11-29,1.028
2011-11-30,1.016
2011-12-01,1.025
2011-12-02,1.021
2011-12-05,1.018
2011-12-06,1.017
2011-12-07,1.021
2011-12-08,1.021
2011-12-09,1.021
2011-12-12,1.021
2011-12-13,1.016
2011-12-14,1.016
2011-12-15,1.015
2011-12-16,1.023
2011-12-19,1.021
2011-12-20,1.026
2011-12-21,1.02
2011-12-22,1.018
2011-12-23,1.019
2011-12-26,1.014
2011-12-27,1.013
2011-12-28,1.014
2011-12-29,1.02
2011-12-30,1.028
2011-12-31,1.028
2012-01-04,1.024
2012-01-05,1.027
2012-01-06,1.028
2012-01-09,1.035
2012-01-10,1.042
2012-01-11,1.036
2012-01-12,1.039
2012-01-13,1.031
2012-01-16,1.027
2012-01-17,1.036
2012-01-18,1.032
2012-01-19,1.039
2012-01-20,1.046
2012-01-30,1.038
2012-01-31,1.039
2012-02-01,1.037
2012-02-02,1.043
2012-02-03,1.044
2012-02-06,1.041
2012-02-07,1.032
2012-02-08,1.039
2012-02-09,1.037
2012-02-10,1.036
2012-02-13,1.033
2012-02-14,1.033
2012-02-15,1.037
2012-02-16,1.037
2012-02-17,1.038
2012-02-20,1.04
2012-02-21,1.041
2012-02-22,1.04
2012-02-23,1.04
2012-02-24,1.04
2012-02-27,1.038
2012-02-28,1.039
2012-02-29,1.036
2012-03-01,1.036
2012-03-02,1.041
2012-03-05,1.038
2012-03-06,1.034
2012-03-07,1.034
2012-03-08,1.037
2012-03-09,1.043
2012-03-12,1.043
2012-03-13,1.045
2012-03-14,1.039
2012-03-15,1.038
2012-03-16,1.042
2012-03-19,1.042
2012-03-20,1.04
2012-03-21,1.039
2012-03-22,1.04
2012-03-23,1.04
2012-03-26,1.04
2012-03-27,1.04
2012-03-28,1.035
2012-03-29,1.033
2012-03-30,1.037
2012-03-31,1.037
2012-04-05,1.038
2012-04-06,1.04
2012-04-09,1.039
2012-04-10,1.041
2012-04-11,1.043
2012-04-12,1.049
2012-04-13,1.051
2012-04-16,1.052
2012-04-17,1.048
2012-04-18,1.053
2012-04-19,1.058
2012-04-20,1.063
2012-04-23,1.062
2012-04-24,1.063
2012-04-25,1.064
2012-04-26,1.066
2012-04-27,1.068
2012-05-02,1.073
2012-05-03,1.073
2012-05-04,1.074
2012-05-07,1.071
2012-05-08,1.069
2012-05-09,1.065
2012-05-10,1.067
2012-05-11,1.066
2012-05-14,1.067
2012-05-15,1.068
2012-05-16,1.067
2012-05-17,1.073
2012-05-18,1.072
2012-05-21,1.076
2012-05-22,1.082
2012-05-23,1.082
2012-05-24,1.081
2012-05-25,1.082
2012-05-28,1.085
2012-05-29,1.089
2012-05-30,1.09
2012-05-31,1.088
2012-06-01,1.088
2012-06-04,1.083
2012-06-05,1.086
2012-06-06,1.087
2012-06-07,1.088
2012-06-08,1.092
2012-06-11,1.095
2012-06-12,1.095
2012-06-13,1.108
2012-06-14,1.107
2012-06-15,1.109
2012-06-18,1.111
2012-06-19,1.108
2012-06-20,1.105
2012-06-21,1.102
2012-06-25,1.099
2012-06-26,1.096
2012-06-27,1.098
2012-06-28,1.097
2012-06-29,1.101
2012-06-30,1.101
2012-07-02,1.102
2012-07-03,1.101
2012-07-04,1.101
2012-07-05,1.1
2012-07-06,1.108
2012-07-09,1.109
2012-07-10,1.108
2012-07-11,1.11
2012-07-12,1.111
2012-07-13,1.113
2012-07-16,1.11
2012-07-17,1.11
2012-07-18,1.111
2012-07-19,1.112
2012-07-20,1.11
2012-07-23,1.109
2012-07-24,1.108
2012-07-25,1.107
2012-07-26,1.103
2012-07-27,1.1
2012-07-30,1.096
2012-07-31,1.095
2012-08-01,1.099
2012-08-02,1.099
2012-08-03,1.1
2012-08-06,1.1
2012-08-07,1.097
2012-08-08,1.099
2012-08-09,1.098
2012-08-10,1.103
2012-08-13,1.101
2012-08-14,1.099
2012-08-15,1.096
2012-08-16,1.094
2012-08-17,1.093
2012-08-20,1.091
2012-08-21,1.092
2012-08-22,1.089
2012-08-23,1.088
2012-08-24,1.087
2012-08-27,1.078
2012-08-28,1.077
2012-08-29,1.075
2012-08-30,1.075
2012-08-31,1.076
2012-09-03,1.076
2012-09-04,1.073
2012-09-05,1.075
2012-09-06,1.074
2012-09-07,1.079
2012-09-10,1.077
2012-09-11,1.071
2012-09-12,1.068
2012-09-13,1.064
2012-09-14,1.064
2012-09-17,1.056
2012-09-18,1.055
2012-09-19,1.056
2012-09-20,1.051
2012-09-21,1.052
2012-09-24,1.051
2012-09-25,1.051
2012-09-26,1.051
2012-09-27,1.058
2012-09-28,1.062
2012-09-30,1.062
2012-10-08,1.063
2012-10-09,1.068
2012-10-10,1.069
2012-10-11,1.069
2012-10-12,1.072
2012-10-15,1.07
2012-10-16,1.069
2012-10-17,1.07
2012-10-18,1.073
2012-10-19,1.074
2012-10-22,1.075
2012-10-23,1.071
2012-10-24,1.07
2012-10-25,1.07
2012-10-26,1.065
2012-10-29,1.063
2012-10-30,1.065
2012-10-31,1.068
2012-11-01,1.071
2012-11-02,1.074
2012-11-05,1.073
2012-11-06,1.071
2012-11-07,1.071
2012-11-08,1.072
2012-11-09,1.075
2012-11-12,1.076
2012-11-13,1.071
2012-11-14,1.073
2012-11-15,1.071
2012-11-16,1.067
2012-11-19,1.07
2012-11-20,1.072
2012-11-21,1.074
2012-11-22,1.073
2012-11-23,1.08
2012-11-26,1.085
2012-11-27,1.082
2012-11-28,1.077
2012-11-29,1.076
2012-11-30,1.082
2012-12-03,1.079
2012-12-04,1.082
2012-12-05,1.088
2012-12-06,1.092
2012-12-07,1.098
2012-12-10,1.1
2012-12-11,1.098
2012-12-12,1.097
2012-12-13,1.096
2012-12-14,1.108
2012-12-17,1.108
2012-12-18,1.107
2012-12-19,1.108
2012-12-20,1.112
2012-12-21,1.112
2012-12-24,1.114
2012-12-25,1.122
2012-12-26,1.122
2012-12-27,1.124
2012-12-28,1.127
2012-12-31,1.129
2013-01-04,1.131
2013-01-07,1.137
2013-01-08,1.137
2013-01-09,1.136
2013-01-10,1.14
2013-01-11,1.137
2013-01-14,1.153
2013-01-15,1.158
2013-01-16,1.158
2013-01-17,1.16
2013-01-18,1.171
2013-01-21,1.173
2013-01-22,1.164
2013-01-23,1.158
2013-01-24,1.153
2013-01-25,1.151
2013-01-28,1.162
2013-01-29,1.163
2013-01-30,1.165
2013-01-31,1.202
2013-02-01,1.209
2013-02-04,1.208
2013-02-05,1.206
2013-02-06,1.208
2013-02-07,1.204
2013-02-08,1.207
2013-02-18,1.21
2013-02-19,1.203
2013-02-20,1.211
2013-02-21,1.194
2013-02-22,1.193
2013-02-25,1.196
2013-02-26,1.192
2013-02-27,1.198
2013-02-28,1.209
2013-03-01,1.207
2013-03-04,1.187
2013-03-05,1.195
2013-03-06,1.207
2013-03-07,1.201
2013-03-08,1.199
2013-03-11,1.197
2013-03-12,1.195
2013-03-13,1.189
2013-03-14,1.191
2013-03-15,1.191
2013-03-18,1.189
2013-03-19,1.195
2013-03-20,1.206
2013-03-21,1.216
2013-03-22,1.223
2013-03-25,1.233
2013-03-26,1.223
2013-03-27,1.225
2013-03-28,1.208
2013-03-29,1.208
2013-04-01,1.206
2013-04-02,1.202
2013-04-03,1.2
2013-04-08,1.199
2013-04-09,1.203
2013-04-10,1.204
2013-04-11,1.207
2013-04-12,1.207
2013-04-15,1.193
2013-04-16,1.192
2013-04-17,1.187
2013-04-18,1.184
2013-04-19,1.199
2013-04-22,1.188
2013-04-23,1.172
2013-04-24,1.178
2013-04-25,1.18
2013-04-26,1.179
2013-05-02,1.176
2013-05-03,1.189
2013-05-06,1.197
2013-05-07,1.204
2013-05-08,1.207
2013-05-09,1.2
2013-05-10,1.202
2013-05-13,1.204
2013-05-14,1.198
2013-05-15,1.198
2013-05-16,1.218
2013-05-17,1.241
2013-05-20,1.249
2013-05-21,1.238
2013-05-22,1.226
2013-05-23,1.217
2013-05-24,1.218
2013-05-27,1.218
2013-05-28,1.249
2013-05-29,1.255
2013-05-30,1.252
2013-05-31,1.248
2013-06-03,1.246
2013-06-04,1.233
2013-06-05,1.233
2013-06-06,1.228
2013-06-07,1.218
2013-06-13,1.194
2013-06-14,1.19
2013-06-17,1.19
2013-06-18,1.195
2013-06-19,1.18
2013-06-20,1.128
2013-06-21,1.133
2013-06-24,1.092
2013-06-25,1.112
2013-06-26,1.118
2013-06-27,1.119
2013-06-28,1.129
2013-06-30,1.129
2013-07-01,1.148
2013-07-02,1.151
2013-07-03,1.143
2013-07-04,1.147
2013-07-05,1.153
2013-07-08,1.138
2013-07-09,1.138
2013-07-10,1.15
2013-07-11,1.165
2013-07-12,1.156
2013-07-15,1.158
2013-07-16,1.153
2013-07-17,1.141
2013-07-18,1.127
2013-07-19,1.116
2013-07-22,1.115
2013-07-23,1.126
2013-07-24,1.12
2013-07-25,1.116
2013-07-26,1.118
2013-07-29,1.105
2013-07-30,1.105
2013-07-31,1.111
2013-08-01,1.127
2013-08-02,1.128
2013-08-05,1.139
2013-08-06,1.153
2013-08-07,1.146
2013-08-08,1.145
2013-08-09,1.143
2013-08-12,1.16
2013-08-13,1.168
2013-08-14,1.158
2013-08-15,1.147
2013-08-16,1.14
2013-08-19,1.149
2013-08-20,1.144
2013-08-21,1.136
2013-08-22,1.132
2013-08-23,1.131
2013-08-26,1.143
2013-08-27,1.147
2013-08-28,1.146
2013-08-29,1.146
2013-08-30,1.147
2013-09-02,1.148
2013-09-03,1.158
2013-09-04,1.155
2013-09-05,1.151
2013-09-06,1.152
2013-09-09,1.179
2013-09-10,1.193
2013-09-11,1.187
2013-09-12,1.191
2013-09-13,1.18
2013-09-16,1.174
2013-09-17,1.161
2013-09-18,1.166
2013-09-23,1.17
2013-09-24,1.16
2013-09-25,1.161
2013-09-26,1.149
2013-09-27,1.147
2013-09-30,1.146
2013-10-08,1.15
2013-10-09,1.161
2013-10-10,1.16
2013-10-11,1.167
2013-10-14,1.169
2013-10-15,1.168
2013-10-16,1.161
2013-10-17,1.157
2013-10-18,1.16
2013-10-21,1.17
2013-10-22,1.166
2013-10-23,1.168
2013-10-24,1.158
2013-10-25,1.153
2013-10-28,1.155
2013-10-29,1.164
2013-10-30,1.19
2013-10-31,1.182
2013-11-01,1.188
2013-11-04,1.184
2013-11-05,1.18
2013-11-06,1.176
2013-11-07,1.176
2013-11-08,1.172
2013-11-11,1.172
2013-11-12,1.173
2013-11-13,1.144
2013-11-14,1.143
2013-11-15,1.145
2013-11-18,1.171
2013-11-19,1.167
2013-11-20,1.165
2013-11-21,1.156
2013-11-22,1.156
2013-11-25,1.144
2013-11-26,1.139
2013-11-27,1.144
2013-11-28,1.149
2013-11-29,1.146
2013-12-02,1.158
2013-12-03,1.164
2013-12-04,1.176
2013-12-05,1.171
2013-12-06,1.164
2013-12-09,1.158
2013-12-10,1.158
2013-12-11,1.143
2013-12-12,1.14
2013-12-13,1.14
2013-12-16,1.129
2013-12-17,1.124
2013-12-18,1.118
2013-12-19,1.099
2013-12-20,1.093
2013-12-23,1.091
2013-12-24,1.095
2013-12-25,1.102
2013-12-26,1.095
2013-12-27,1.1
2013-12-30,1.096
2013-12-31,1.102
2014-01-02,1.106
2014-01-03,1.099
2014-01-06,1.09
2014-01-07,1.089
2014-01-08,1.09
2014-01-09,1.087
2014-01-10,1.083
2014-01-13,1.08
2014-01-14,1.084
2014-01-15,1.082
2014-01-16,1.088
2014-01-17,1.081
2014-01-20,1.069
2014-01-21,1.077
2014-01-22,1.091
2014-01-23,1.09
2014-01-24,1.091
2014-01-27,1.078
2014-01-28,1.084
2014-01-29,1.096
2014-01-30,1.092
2014-02-07,1.086
2014-02-10,1.099
2014-02-11,1.104
2014-02-12,1.102
2014-02-13,1.102
2014-02-14,1.107
2014-02-17,1.11
2014-02-18,1.099
2014-02-19,1.102
2014-02-20,1.116
2014-02-21,1.113
2014-02-24,1.096
2014-02-25,1.089
2014-02-26,1.089
2014-02-27,1.101
2014-02-28,1.084
2014-03-03,1.086
2014-03-04,1.085
2014-03-05,1.079
2014-03-06,1.082
2014-03-07,1.085
2014-03-10,1.073
2014-03-11,1.074
2014-03-12,1.073
2014-03-13,1.081
2014-03-14,1.08
2014-03-17,1.08
2014-03-18,1.078
2014-03-19,1.071
2014-03-20,1.071
2014-03-21,1.081
2014-03-24,1.082
2014-03-25,1.084
2014-03-26,1.083
2014-03-27,1.085
2014-03-28,1.085
2014-03-31,1.089
2014-04-01,1.093
2014-04-02,1.096
2014-04-03,1.096
2014-04-04,1.102
2014-04-08,1.116
2014-04-09,1.115
2014-04-10,1.131
2014-04-11,1.128
2014-04-14,1.127
2014-04-15,1.119
2014-04-16,1.12
2014-04-17,1.115
2014-04-18,1.116
2014-04-21,1.11
2014-04-22,1.113
2014-04-23,1.114
2014-04-24,1.115
2014-04-25,1.112
2014-04-28,1.099
2014-04-29,1.102
2014-04-30,1.11
2014-05-05,1.108
2014-05-06,1.111
2014-05-07,1.107
2014-05-08,1.108
2014-05-09,1.109
2014-05-12,1.117
2014-05-13,1.116
2014-05-14,1.112
2014-05-15,1.107
2014-05-16,1.108
2014-05-19,1.098
2014-05-20,1.099
2014-05-21,1.107
2014-05-22,1.109
2014-05-23,1.116
2014-05-26,1.114
2014-05-27,1.116
2014-05-28,1.122
2014-05-29,1.119
2014-05-30,1.119
2014-06-03,1.126
2014-06-04,1.123
2014-06-05,1.129
2014-06-06,1.129
2014-06-09,1.133
2014-06-10,1.145
2014-06-11,1.146
2014-06-12,1.146
2014-06-13,1.162
2014-06-16,1.167
2014-06-17,1.152
2014-06-18,1.146
2014-06-19,1.143
2014-06-20,1.148
2014-06-23,1.148
2014-06-24,1.153
2014-06-25,1.152
2014-06-26,1.16
2014-06-27,1.159
2014-06-30,1.161
2014-07-01,1.152
2014-07-02,1.154
2014-07-03,1.16
2014-07-04,1.157
2014-07-07,1.155
2014-07-08,1.158
2014-07-09,1.146
2014-07-10,1.142
2014-07-11,1.149
2014-07-14,1.152
2014-07-15,1.151
2014-07-16,1.156
2014-07-17,1.145
2014-07-18,1.147
2014-07-21,1.145
2014-07-22,1.156
2014-07-23,1.166
2014-07-24,1.184
2014-07-25,1.183
2014-07-28,1.201
2014-07-29,1.202
2014-07-30,1.198
2014-07-31,1.209
2014-08-01,1.209
2014-08-04,1.222
2014-08-05,1.215
2014-08-06,1.205
2014-08-07,1.195
2014-08-08,1.193
2014-08-11,1.207
2014-08-12,1.211
2014-08-13,1.21
2014-08-14,1.202
2014-08-15,1.211
2014-08-18,1.214
2014-08-19,1.213
2014-08-20,1.21
2014-08-21,1.2
2014-08-22,1.205
2014-08-25,1.205
2014-08-26,1.202
2014-08-27,1.205
2014-08-28,1.203
2014-08-29,1.213
2014-09-01,1.223
2014-09-02,1.236
2014-09-03,1.251
2014-09-04,1.259
2014-09-05,1.264
2014-09-09,1.253
2014-09-10,1.251
2014-09-11,1.242
2014-09-12,1.249
