date,close
20050101,982.17
20050104,982.17
20050105,986.68
20050106,977.97
20050107,981.94
20050110,989.76
20050111,995.46
20050112,992.09
20050113,990.03
20050114,984.41
20050117,963.28
20050118,967.51
20050119,962.48
20050120,951.72
20050121,982.69
20050124,998.68
20050125,997.5
20050126,991.96
20050127,978.98
20050128,973.12
20050131,959.28
20050201,962.91
20050202,1013.07
20050203,1001.35
20050204,1029.67
20050216,1034.61
20050217,1029.83
20050218,1014.97
20050221,1037.73
20050222,1057.22
20050223,1056.82
20050224,1056.13
20050225,1056.48
20050228,1048.52
20050301,1041.54
20050302,1024.68
20050303,1032.71
20050304,1028.65
20050307,1032.65
20050308,1050.61
20050309,1049.77
20050310,1025.34
20050311,1030.79
20050314,1033.24
20050315,1015.11
20050316,1006.73
20050317,994.13
20050318,982.9
20050321,988.19
20050322,968.43
20050323,964.49
20050324,971.79
20050325,970.82
20050328,969.53
20050329,967.43
20050330,947.54
20050331,952.13
20050401,985.66
20050404,968.04
20050405,961.09
20050406,975.03
20050407,982.98
20050408,999.18
20050411,990.38
20050412,976.01
20050413,998.52
20050414,987.09
20050415,974.01
20050418,962.76
20050419,963.67
20050420,952.36
20050421,944.04
20050422,940.37
20050425,932.78
20050426,940.24
20050427,930.9
20050428,942.6
20050429,933.06
20050509,913.91
20050510,920.1
20050511,910.24
20050512,891.93
20050513,892.41
20050516,883.83
20050517,891.07
20050518,890.63
20050519,890.48
20050520,888.97
20050523,868.61
20050524,872.76
20050525,872.87
20050526,861.27
20050527,854.49
20050530,861.32
20050531,861.4
20050601,845.24
20050602,828.61
20050603,829.48
20050606,846.15
20050607,843.71
20050608,910.63
20050609,911.27
20050610,896.18
20050613,890.81
20050614,887.05
20050615,872.13
20050616,882.74
20050617,890.39
20050620,909.15
20050621,898.61
20050622,901.52
20050623,892.7
20050624,897.05
20050627,909.73
20050628,897.43
20050629,893.62
20050630,875.72
20050701,859.98
20050704,854.81
20050705,848.06
20050706,843.3
20050707,846.74
20050708,831.6
20050711,827.55
20050712,852.02
20050713,848.32
20050714,849.57
20050715,839.58
20050718,833.44
20050719,834.6
20050720,842.26
20050721,846.15
20050722,859.27
20050725,854.86
20050726,872.49
20050727,885.69
20050728,881.56
20050729,878.83
20050801,881.63
20050802,892.7
20050803,896.83
20050804,892.32
20050805,909.18
20050808,915.71
20050809,922.08
20050810,927.86
20050811,940.76
20050812,927.11
20050815,948.47
20050816,940.85
20050817,948.79
20050818,921.97
20050819,921.46
20050822,927.29
20050823,922.32
20050824,929.22
20050825,929.08
20050826,925.84
20050829,914.47
20050830,914.6
20050831,925.64
20050901,941.59
20050902,944.55
20050905,946.03
20050906,930.03
20050907,942.98
20050908,944.76
20050909,941.7
20050912,941.59
20050913,953.7
20050914,959.43
20050915,959.22
20050916,957.31
20050919,960.91
20050920,953.9
20050921,934.79
20050922,913.38
20050923,908.09
20050926,907.06
20050927,894.25
20050928,894.46
20050929,906.27
20050930,909.32
20051010,899.89
20051011,907.9
20051012,910.49
20051013,903.21
20051014,892.26
20051017,880.94
20051018,882.97
20051019,880.38
20051020,881.36
20051021,883.03
20051024,883.1
20051025,870.22
20051026,851.65
20051027,853.85
20051028,851.38
20051031,859.17
20051101,856.46
20051102,865.15
20051103,857.3
20051104,861.09
20051107,855.19
20051108,857.52
20051109,854.5
20051110,837.55
20051111,837.38
20051114,834.36
20051115,829.76
20051116,841.3
20051117,838.62
20051118,856.48
20051121,856.77
20051122,843.7
20051123,849.57
20051124,856.27
20051125,858.91
20051128,855.98
20051129,847.13
20051130,848.7
20051201,850.67
20051202,849.64
20051205,843.03
20051206,849.79
20051207,855.6
20051208,854.2
20051209,865.11
20051212,863.41
20051213,863.58
20051214,870.95
20051215,871.82
20051216,877.64
20051219,882.54
20051220,884.8
20051221,881.46
20051222,886.94
20051223,892.94
20051226,899.67
20051227,896.47
20051228,899.27
20051229,910.48
20051230,903.36
20060104,918.48
20060105,935.66
20060106,944.63
20060109,946.34
20060110,947.38
20060111,946.07
20060112,955.59
20060113,950.23
20060116,933.37
20060117,936.1
20060118,954.72
20060119,967.09
20060120,968.7
20060123,973.65
20060124,975.36
20060125,982.56
20060206,1007.74
20060207,1003.45
20060208,1006.75
20060209,995.47
20060210,1007.2
20060213,1005.07
20060214,1008.26
20060215,1013.49
20060216,993.97
20060217,993.59
20060220,999.43
20060221,1017.63
20060222,1019.17
20060223,1022.74
20060224,1031.5
20060227,1033.67
20060228,1037.21
20060301,1040.53
20060302,1027.02
20060303,1031.42
20060306,1031.74
20060307,1008.55
20060308,998.29
20060309,995.11
20060310,1000.38
20060313,1010.22
20060314,1009.1
20060315,1018.75
20060316,1015.7
20060317,1014.23
20060320,1026.81
20060321,1028.08
20060322,1032.51
20060323,1030.71
20060324,1027.87
20060327,1031.01
20060328,1032.24
20060329,1040.95
20060330,1031.84
20060331,1032.94
20060403,1045.28
20060404,1055.32
20060405,1058.54
20060406,1054.37
20060407,1053.36
20060410,1070.24
20060411,1075.77
20060412,1071.15
20060413,1055.65
20060414,1080.06
20060417,1090.28
20060418,1095.19
20060419,1092.33
20060420,1081.29
20060421,1091.76
20060424,1080.02
20060425,1068.17
20060426,1083.66
20060427,1078.05
20060428,1087.97
20060508,1129.78
20060509,1155.28
20060510,1164.48
20060511,1152.17
20060512,1190.88
20060515,1233.19
20060516,1211.75
20060517,1225.71
20060518,1219.38
20060519,1251.18
20060522,1273.5
20060523,1222.92
20060524,1208.92
20060525,1205.29
20060526,1229.27
20060529,1268.78
20060530,1271.73
20060531,1270.14
20060601,1305.46
20060602,1301.01
20060605,1314.65
20060606,1317.46
20060607,1240.33
20060608,1245.27
20060609,1223.26
20060612,1229.57
20060613,1225.85
20060614,1210.85
20060615,1208.9
20060616,1235.69
20060619,1247.23
20060620,1249.01
20060621,1244.41
20060622,1240.48
20060623,1243.22
20060626,1263.9
20060627,1261.21
20060628,1269.49
20060629,1297.69
20060630,1293.62
20060703,1311.36
20060704,1293.75
20060705,1279.18
20060706,1298.64
20060707,1286.78
20060710,1291.04
20060711,1293.94
20060712,1292.58
20060713,1234.4
20060714,1244.41
20060717,1258.5
20060718,1258.7
20060719,1231.36
20060720,1239.06
20060721,1244.92
20060724,1244.77
20060725,1258.52
20060726,1256.93
20060727,1245.03
20060728,1237.67
20060731,1195.61
20060801,1187.08
20060802,1184.59
20060803,1183.48
20060804,1160.3
20060807,1142.11
20060808,1169.32
20060809,1169.44
20060810,1189.32
20060811,1190.22
20060814,1168.06
20060815,1185.56
20060816,1201.42
20060817,1188.39
20060818,1183.19
20060821,1182.91
20060822,1191.13
20060823,1192.54
20060824,1198.16
20060825,1198.34
20060828,1220.53
20060829,1222.85
20060830,1229.01
20060831,1237.21
20060901,1223.53
20060904,1240.04
20060905,1241.35
20060906,1246.44
20060907,1231.78
20060908,1232.81
20060911,1241.39
20060912,1251.84
20060913,1251.47
20060914,1251.37
20060915,1275.26
20060918,1288.2
20060919,1286.76
20060920,1289.04
20060921,1298.72
20060922,1278.95
20060925,1272.64
20060926,1260.47
20060927,1272.64
20060928,1284.38
20060929,1299.79
20061009,1328.15
20061010,1327.66
20061011,1329.93
20061012,1335.12
20061013,1337.14
20061016,1331.45
20061017,1322.29
20061018,1346.19
20061019,1346.85
20061020,1343.63
20061023,1317.01
20061024,1349.89
20061025,1354.77
20061026,1368.79
20061027,1360.75
20061030,1382.9
20061031,1401.32
20061101,1419.44
20061102,1424.29
20061103,1429.73
20061106,1463.36
20061107,1472.8
20061108,1444.06
20061109,1471.42
20061110,1448.45
20061113,1420.97
20061114,1438.17
20061115,1476.16
20061116,1471.25
20061117,1507.55
20061120,1546.61
20061121,1554.83
20061122,1565.22
20061123,1580.15
20061124,1577.04
20061127,1593.02
20061128,1581.19
20061129,1596.83
20061130,1648.63
20061201,1658.05
20061204,1712.06
20061205,1722.38
20061206,1710.76
20061207,1722.79
20061208,1652.26
20061211,1732.58
20061212,1747.31
20061213,1748.15
20061214,1770.55
20061215,1792.63
20061218,1826.93
20061219,1832.7
20061220,1841.31
20061221,1811.86
20061222,1792.99
20061225,1829.11
20061226,1838.51
20061227,1879.72
20061228,1866.59
20061229,1932.86
20070104,1975.59
20070105,2004.4
20070108,2073.79
20070109,2137.29
20070110,2197.69
20070111,2168.22
20070112,2089.44
20070115,2193.5
20070116,2241.89
20070117,2215.55
20070118,2230.41
20070119,2305.94
20070122,2411.65
20070123,2462.49
20070124,2486.97
20070125,2383.0
20070126,2433.64
20070129,2502.32
20070130,2484.94
20070131,2327.46
20070201,2328.19
20070202,2237.87
20070205,2216.56
20070206,2265.1
20070207,2311.6
20070208,2361.82
20070209,2343.97
20070212,2427.89
20070213,2468.39
20070214,2527.49
20070215,2599.9
20070216,2633.22
20070226,2714.96
20070227,2458.35
20070228,2561.49
20070301,2484.55
20070302,2515.97
20070305,2491.53
20070306,2525.89
20070307,2586.66
20070308,2620.71
20070309,2620.95
20070312,2646.22
20070313,2681.64
20070314,2641.38
20070315,2701.14
20070316,2646.53
20070319,2712.85
20070320,2752.31
20070321,2784.09
20070322,2807.62
20070323,2822.22
20070326,2879.69
20070327,2895.21
20070328,2917.0
20070329,2869.9
20070330,2873.38
20070402,2948.07
20070403,2981.39
20070404,3000.93
20070405,3024.98
20070406,3052.76
20070409,3119.79
20070410,3170.47
20070411,3211.84
20070412,3267.15
20070413,3246.69
20070416,3330.67
20070417,3355.94
20070418,3391.37
20070419,3228.22
20070420,3376.64
20070423,3530.11
20070424,3561.56
20070425,3573.64
20070426,3624.56
20070427,3596.16
20070430,3669.34
20070508,3839.92
20070509,3888.7
20070510,3929.17
20070511,3896.57
20070514,3933.62
20070515,3782.73
20070516,3874.44
20070517,3956.01
20070518,3960.48
20070521,4024.78
20070522,4077.02
20070523,4166.26
20070524,4129.58
