date,close
20050101,992.81
20050104,992.81
20050105,1013.16
20050106,1005.79
20050107,1009.84
20050110,1018.44
20050111,1024.43
20050112,1020.08
20050113,1020.3
20050114,1004.51
20050117,975.22
20050118,991.48
20050119,978.78
20050120,958.59
20050121,976.98
20050124,997.47
20050125,979.07
20050126,976.7
20050127,958.86
20050128,940.9
20050131,911.14
20050201,902.72
20050202,957.42
20050203,937.32
20050204,953.63
20050216,960.43
20050217,961.8
20050218,951.79
20050221,975.15
20050222,1014.33
20050223,1032.61
20050224,1032.58
20050225,1032.92
20050228,1027.71
20050301,1027.13
20050302,1010.2
20050303,1018.33
20050304,1012.4
20050307,1012.72
20050308,1041.27
20050309,1046.01
20050310,1014.31
20050311,1025.27
20050314,1017.29
20050315,1001.59
20050316,987.4
20050317,970.25
20050318,953.03
20050321,958.83
20050322,929.37
20050323,929.39
20050324,937.65
20050325,929.38
20050328,916.23
20050329,907.77
20050330,876.79
20050331,885.53
20050401,916.38
20050404,892.94
20050405,880.74
20050406,896.96
20050407,913.09
20050408,932.64
20050411,935.7
20050412,911.27
20050413,931.62
20050414,916.92
20050415,889.33
20050418,875.37
20050419,870.21
20050420,850.2
20050421,835.48
20050422,817.02
20050425,801.43
20050426,816.77
20050427,794.14
20050428,817.51
20050429,808.16
20050509,774.28
20050510,773.01
20050511,774.56
20050512,772.39
20050513,784.03
20050516,780.57
20050517,791.78
20050518,799.54
20050519,798.7
20050520,791.62
20050523,761.35
20050524,779.72
20050525,783.13
20050526,776.9
20050527,771.1
20050530,780.49
20050531,779.78
20050601,762.71
20050602,759.21
20050603,761.54
20050606,771.73
20050607,774.89
20050608,836.98
20050609,848.18
20050610,832.41
20050613,836.06
20050614,816.29
20050615,803.88
20050616,815.32
20050617,810.18
20050620,839.33
20050621,834.38
20050622,844.59
20050623,828.05
20050624,835.12
20050627,863.39
20050628,844.92
20050629,841.63
20050630,818.52
20050701,787.17
20050704,779.32
20050705,774.17
20050706,773.77
20050707,778.48
20050708,750.18
20050711,740.72
20050712,773.2
20050713,763.39
20050714,767.77
20050715,745.12
20050718,724.05
20050719,733.21
20050720,738.04
20050721,738.15
20050722,754.49
20050725,749.28
20050726,764.43
20050727,781.45
20050728,783.81
20050729,780.79
20050801,790.6
20050802,800.96
20050803,808.84
20050804,806.95
20050805,837.7
20050808,850.19
20050809,865.36
20050810,875.65
20050811,886.41
20050812,880.56
20050815,910.17
20050816,906.38
20050817,929.47
20050818,889.99
20050819,884.47
20050822,895.04
20050823,882.93
20050824,895.44
20050825,903.15
20050826,908.23
20050829,892.24
20050830,888.81
20050831,910.82
20050901,928.26
20050902,942.45
20050905,950.66
20050906,916.74
20050907,947.87
20050908,952.74
20050909,946.08
20050912,954.29
20050913,975.63
20050914,986.52
20050915,988.03
20050916,990.55
20050919,1002.7
20050920,1001.19
20050921,987.18
20050922,951.62
20050923,937.48
20050926,946.79
20050927,928.81
20050928,929.44
20050929,941.78
20050930,933.92
20051010,923.88
20051011,943.52
20051012,956.41
20051013,953.85
20051014,945.13
20051017,948.34
20051018,962.38
20051019,958.18
20051020,959.0
20051021,967.94
20051024,970.84
20051025,949.14
20051026,933.77
20051027,916.96
20051028,891.12
20051031,896.34
20051101,895.73
20051102,914.52
20051103,903.29
20051104,912.13
20051107,924.97
20051108,934.48
20051109,934.39
20051110,906.68
20051111,913.99
20051114,916.49
20051115,908.7
20051116,916.36
20051117,915.89
20051118,938.35
20051121,942.62
20051122,920.06
20051123,928.27
20051124,931.51
20051125,934.45
20051128,930.94
20051129,920.06
20051130,928.63
20051201,923.27
20051202,909.92
20051205,876.68
20051206,879.55
20051207,889.78
20051208,887.12
20051209,904.88
20051212,909.27
20051213,906.97
